CodigoNotaFiscal,CodigoCentroSaida,CodigoReceita,Volume,RelacaoAguaCimento,TipoLancamento,DataEmissaoNotaFiscal,CodigoCliente,CodigoMotorista,Status,QuantidadeAgua,QuantidadeAdicaoAgua,TempoPermanenciaObra,ConsumoTotal,FCK,TipoTraco,IdadeTraco,Aglomerante,Rompimento7Dias,Rompimento28Dias,DesvioUtilizado,Projecao
517212,79120,40583051,6.0,0.772,C,2019-01-14 15:20:29.963,11003051,49080,N,912,,2019-01-14 00:28:00,2772.0,25.0,N,28,68051.0,0.0,0.0,3.5,
517213,51020,21791051,7.0,0.7709999999999999,B,2019-01-14 15:30:19.027,769463998,727051,N,1442,,2019-01-14 01:41:00,1820.0,25.0,E,7,28051.0,0.0,,6.0,
517217,79120,40583051,5.0,0.772,C,2019-01-14 16:01:11.110,11003051,399051,N,760,,2019-01-14 00:24:00,2310.0,25.0,N,28,68051.0,0.0,0.0,3.5,
517218,51020,21791051,7.0,0.7709999999999999,B,2019-01-14 16:01:16.533,120350998,897051,N,1442,,2019-01-14 00:26:00,1820.0,25.0,E,7,28051.0,24.65,,6.0,29.779006384172998
517222,79120,40394051,5.0,0.6890000000000001,B,2019-01-14 16:30:30.093,8809051,11148,N,805,,2019-01-14 00:34:00,2720.0,30.0,N,28,68051.0,26.58,33.81,3.5,36.67892032728872
517225,51020,21791051,7.0,0.7709999999999999,B,2019-01-14 17:35:41.107,769463998,66079,N,1442,,2019-01-14 00:55:00,1820.0,25.0,E,7,28051.0,29.97,,6.0,35.06974929651705
517237,79120,40714051,8.5,0.677,B,2019-01-15 07:03:05.283,851078998,107079,N,1437,,2019-01-15 00:28:00,4846.0,30.0,E,28,68051.0,0.0,0.0,4.0,
517240,80020,40262051,8.0,0.594,B,2019-01-15 07:14:59.440,845497998,11080,N,1416,,2019-01-15 01:06:00,5552.0,30.0,E,28,94051.0,23.97,38.99,6.0,32.02164934030418
517242,79120,40714051,8.5,0.677,B,2019-01-15 07:16:36.677,851078998,162079,N,1437,,2019-01-15 00:24:00,4846.0,30.0,E,28,68051.0,26.49,37.69,4.0,36.586171947602594
517243,51120,22312051,8.0,0.7140000000000001,B,2019-01-15 07:17:39.733,126251051,105079,N,1320,,2019-01-15 00:41:00,4352.0,25.0,N,28,60051.0,20.33,29.84,4.5,29.122164656560336
517244,51020,34789051,8.0,0.635,B,2019-01-15 07:23:22.710,37914998,731051,N,1744,,2019-01-15 00:41:00,5344.0,30.0,N,28,29051.0,28.91,38.6,4.5,38.33981796287987
517245,79120,40714051,8.5,0.677,B,2019-01-15 07:27:25.163,851078998,104079,N,1437,,2019-01-15 00:36:00,4846.0,30.0,E,28,68051.0,0.0,0.0,4.0,
517249,79120,40714051,8.5,0.677,B,2019-01-15 07:38:50.387,851078998,39080,N,1437,,2019-01-15 00:33:00,4760.0,30.0,E,28,68051.0,23.36,32.95,4.0,33.291298308518826
517251,51120,22312051,8.0,0.7140000000000001,B,2019-01-15 07:40:50.240,126251051,94079,N,1320,,2019-01-15 00:47:00,4352.0,25.0,N,28,60051.0,0.0,0.0,4.5,
517253,79120,40714051,8.0,0.677,B,2019-01-15 07:51:43.800,851078998,11148,N,1352,,2019-01-15 00:37:00,4560.0,30.0,E,28,68051.0,0.0,0.0,4.0,
517254,51120,22256051,8.0,0.7140000000000001,B,2019-01-15 07:55:20.170,77300998,340051,N,1264,,2019-01-15 00:40:00,3888.0,25.0,N,28,60051.0,22.2,28.73,4.5,31.47348461892498
517256,79120,40714051,8.0,0.677,B,2019-01-15 08:10:01.700,851078998,176079,N,1352,,2019-01-15 00:42:00,4560.0,30.0,E,28,68051.0,23.97,35.36,4.0,33.94437082505983
517258,80020,35777051,8.0,0.7190000000000001,B,2019-01-15 08:14:30.823,81609998,6080,N,1280,,2019-01-15 01:07:00,2104.0,25.0,N,28,79051.0,25.88,31.72,6.0,33.838971375213895
517260,51120,22312051,8.0,0.7140000000000001,B,2019-01-15 08:18:29.917,126251051,951051,N,1320,,2019-01-15 00:54:00,4352.0,25.0,N,28,60051.0,0.0,0.0,4.5,
517262,80020,35860051,6.0,0.8859999999999999,C,2019-01-15 08:21:40.420,4894051,900000008,N,996,,2019-01-15 00:10:00,1320.0,15.0,N,28,79051.0,0.0,0.0,6.0,
517263,51020,34789051,5.0,0.635,B,2019-01-15 08:24:54.900,37914998,727051,N,1090,,2019-01-15 00:25:00,3340.0,30.0,N,28,29051.0,28.92,36.75,4.5,38.35120342260696
517264,79120,40555051,5.0,0.7709999999999999,B,2019-01-15 08:30:21.237,975502998,233051,N,795,,2019-01-15 01:13:00,2330.0,25.0,N,28,68051.0,0.0,0.0,3.5,
517265,51120,22256051,8.0,0.7140000000000001,B,2019-01-15 08:33:17.907,77300998,911051,N,1264,,2019-01-15 00:27:00,3888.0,25.0,N,28,60051.0,24.9,32.51,4.5,34.822355087844095
517267,79120,40392051,6.0,0.69,B,2019-01-15 08:38:59.140,360128998,49080,N,996,,2019-01-15 00:25:00,3348.0,30.0,N,28,68051.0,21.62,31.9,3.5,31.397286447998894
517269,51120,22256051,8.0,0.7140000000000001,B,2019-01-15 08:50:23.400,77300998,419051,N,1264,,2019-01-15 00:40:00,3888.0,25.0,N,28,60051.0,0.0,0.0,4.5,
517272,80020,35777051,8.0,0.7190000000000001,B,2019-01-15 09:01:20.480,81609998,40080,N,1280,,2019-01-15 00:55:00,2104.0,25.0,N,28,79051.0,24.33,31.32,6.0,32.10079884195209
517273,51120,22312051,8.0,0.7140000000000001,B,2019-01-15 09:03:43.587,126251051,901051,N,1320,,2019-01-15 00:51:00,4352.0,25.0,N,28,60051.0,21.69,30.87,4.5,30.834931682487767
517274,79120,40714051,8.0,0.677,B,2019-01-15 09:08:41.640,851078998,107079,N,1352,,2019-01-15 00:38:00,4560.0,30.0,E,28,68051.0,0.0,0.0,4.0,
517275,60020,40040051,7.0,0.713,C,2019-01-15 09:09:41.133,11126051,22060,N,1113,,2019-01-15 01:00:00,3514.0,25.0,N,28,93051.0,17.38,22.76,5.5,23.17769397440109
517276,80020,40262051,8.0,0.594,B,2019-01-15 09:13:55.947,845497998,8148,N,1416,,2019-01-15 01:30:00,5552.0,30.0,E,28,94051.0,0.0,0.0,6.0,
517279,51120,22256051,8.0,0.7140000000000001,B,2019-01-15 09:35:12.867,77300998,731051,N,1264,,2019-01-15 00:40:00,3888.0,25.0,N,28,60051.0,0.0,0.0,4.5,
517280,79020,38378051,6.0,0.7170000000000001,B,2019-01-15 09:35:37.390,360128998,162079,N,984,,2019-01-15 00:25:00,3216.0,30.0,N,28,85051.0,17.62,28.6,3.0,25.63051057750056
517281,51120,22312051,8.0,0.7140000000000001,B,2019-01-15 09:47:57.263,126251051,105079,N,1320,,2019-01-15 00:30:00,4352.0,25.0,N,28,60051.0,26.08,31.01,4.5,36.270189360967606
517282,60020,40040051,7.0,0.713,C,2019-01-15 09:53:17.437,11126051,890051,N,1113,,2019-01-15 01:14:00,3514.0,25.0,N,28,93051.0,0.0,0.0,5.5,
517285,80020,40262051,8.0,0.594,B,2019-01-15 10:03:29.343,845497998,42080,N,1416,,2019-01-15 02:11:00,5552.0,30.0,E,28,94051.0,25.0,33.28,6.0,33.28403527285586
517286,51120,22256051,8.0,0.7140000000000001,B,2019-01-15 10:03:30.267,77300998,704051,N,1264,,2019-01-15 00:20:00,3888.0,25.0,N,28,60051.0,0.0,0.0,4.5,
517288,79020,38378051,6.0,0.7170000000000001,B,2019-01-15 10:06:09.370,360128998,104079,N,984,,2019-01-15 00:42:00,3216.0,30.0,N,28,85051.0,0.0,0.0,3.0,
517291,79020,38375051,8.0,0.878,B,2019-01-15 10:14:28.240,604629998,39080,N,1248,,2019-01-15 00:36:00,3392.0,20.0,N,28,85051.0,16.52,23.39,3.0,24.30953913790899
517292,51120,28032051,8.0,0.713,C,2019-01-15 10:23:42.677,12403051,727051,N,1200,,2019-01-15 02:05:00,4016.0,25.0,N,28,60051.0,0.0,0.0,4.5,
517294,79020,38365051,5.0,0.789,B,2019-01-15 10:34:55.290,975502998,11148,N,805,,2019-01-15 01:45:00,2180.0,25.0,N,28,85051.0,0.0,0.0,3.0,
517295,51120,22312051,8.0,0.7140000000000001,B,2019-01-15 10:35:21.917,126251051,85079,N,1320,,2019-01-15 00:50:00,4352.0,25.0,N,28,60051.0,0.0,0.0,4.5,
517297,80020,35777051,8.0,0.7190000000000001,B,2019-01-15 10:49:17.390,81609998,12080,N,1280,,2019-01-15 00:30:00,2104.0,25.0,N,28,79051.0,24.86,31.65,6.0,32.69721601791758
517299,79020,38375051,8.0,0.878,B,2019-01-15 10:56:52.890,604629998,176079,N,1272,,2019-01-15 00:21:00,3392.0,20.0,N,28,85051.0,18.46,26.54,3.0,26.627065951856725
517300,51120,22320051,6.0,0.7090000000000001,B,2019-01-15 11:13:22.823,77300998,951051,N,1038,,2019-01-15 01:43:00,3312.0,25.0,N,28,60051.0,27.15,36.94,4.5,37.57530697077548
517301,60020,40040051,7.0,0.713,C,2019-01-15 11:19:39.813,11126051,643051,N,1113,,2019-01-15 01:01:00,3514.0,25.0,N,28,93051.0,0.0,0.0,5.5,
517302,79020,38375051,8.0,0.878,B,2019-01-15 11:21:54.767,604629998,399051,N,1272,,2019-01-15 00:50:00,3392.0,20.0,N,28,85051.0,0.0,0.0,3.0,
517303,51120,22312051,8.0,0.7140000000000001,B,2019-01-15 11:27:28.100,126251051,222051,N,1320,,2019-01-15 00:51:00,4352.0,25.0,N,28,60051.0,0.0,0.0,4.5,
517304,51020,37260051,7.0,0.7040000000000001,B,2019-01-15 11:33:45.590,226097998,901051,N,1344,,2019-01-15 01:31:00,1540.0,25.0,N,28,75051.0,19.66,25.79,5.0,25.8014194660874
517308,80020,40262051,6.0,0.594,B,2019-01-15 11:49:31.840,845497998,11080,N,1062,,2019-01-15 00:49:00,4164.0,30.0,E,28,94051.0,0.0,0.0,6.0,
517309,79020,38375051,8.0,0.878,B,2019-01-15 11:57:09.973,604629998,49080,N,1272,,2019-01-15 00:42:00,3392.0,20.0,N,28,85051.0,17.69,27.62,3.0,25.713951003386043
517310,80020,35777051,8.0,0.7190000000000001,B,2019-01-15 11:59:24.377,81609998,40080,N,1280,,2019-01-15 00:27:00,2104.0,25.0,N,28,79051.0,22.96,31.14,6.0,30.548723455899513
517311,51120,22320051,8.0,0.7090000000000001,B,2019-01-15 12:02:11.780,77300998,419051,N,1384,,2019-01-15 02:08:00,4416.0,25.0,N,28,60051.0,28.01,37.49,4.5,38.619142600640664
517312,79020,38390051,4.5,0.715,C,2019-01-15 12:05:55.557,2184051,162079,N,698,,2019-01-15 01:27:00,2252.0,30.0,N,28,85051.0,0.0,0.0,3.0,
517313,80020,35858051,7.0,0.797,C,2019-01-15 12:10:59.187,81185998,8148,N,1057,,2019-01-15 00:34:00,1589.0,20.0,N,28,79051.0,0.0,0.0,6.0,
517316,80020,35777051,6.0,0.7190000000000001,B,2019-01-15 12:21:33.840,81609998,56080,N,960,,2019-01-15 00:50:00,1578.0,25.0,N,28,79051.0,0.0,0.0,6.0,
517317,79020,38375051,8.0,0.878,B,2019-01-15 12:29:00.093,604629998,295051,N,1272,,2019-01-15 00:37:00,3392.0,20.0,N,28,85051.0,14.05,20.6,3.0,21.271259814429072
517319,51120,22320051,7.0,0.7090000000000001,B,2019-01-15 12:32:22.463,77300998,49079,N,1211,,2019-01-15 03:23:00,3864.0,25.0,N,28,60051.0,0.0,0.0,4.5,
517320,79020,39984051,5.0,0.6940000000000001,B,2019-01-15 12:39:09.567,845497998,39080,N,910,,2019-01-15 00:36:00,3590.0,30.0,E,28,85051.0,0.0,0.0,4.0,
517321,51020,37260051,7.0,0.7040000000000001,B,2019-01-15 12:40:04.040,226097998,911051,N,1316,50.0,2019-01-15 00:57:00,1540.0,25.0,N,28,75051.0,18.94,25.74,5.0,24.958192026202738
517322,51120,28145051,8.0,0.805,C,2019-01-15 12:45:39.397,77300998,54079,N,1192,,2019-01-15 00:43:00,3536.0,20.0,N,28,60051.0,18.28,25.38,4.5,26.51123999735428
517323,79020,38565051,7.0,0.789,C,2019-01-15 12:48:21.887,8495051,104079,N,1106,,2019-01-15 00:17:00,3248.0,25.0,N,28,85051.0,17.15,0.0,3.0,25.068365579641682
517325,51020,37260051,6.0,0.7040000000000001,B,2019-01-15 13:09:41.913,226097998,731051,N,1128,,2019-01-15 00:51:00,1320.0,25.0,N,28,75051.0,0.0,0.0,5.0,
517326,79020,38375051,8.0,0.878,B,2019-01-15 13:12:09.063,604629998,233051,N,1272,,2019-01-15 00:31:00,3392.0,20.0,N,28,85051.0,14.8,24.59,3.0,22.205005595618438
517327,79120,38701051,5.0,0.672,B,2019-01-15 13:20:09.493,76274998,95079,N,815,50.0,2019-01-15 00:33:00,2720.0,30.0,N,28,88051.0,0.0,0.0,5.0,
517328,79020,38335051,5.0,0.7879999999999999,C,2019-01-15 13:22:30.600,11003051,176079,N,770,,2019-01-15 00:40:00,2260.0,25.0,N,28,85051.0,0.0,0.0,3.0,
517329,51020,40852051,8.0,0.6970000000000001,C,2019-01-15 13:25:44.117,830388998,577051,N,1544,,2019-01-15 00:20:00,4368.0,25.0,E,28,29051.0,23.86,32.87,5.0,32.50196408732145
517332,79020,38565051,7.0,0.789,C,2019-01-15 13:31:12.560,8495051,113079,N,1106,,2019-01-15 00:39:00,3248.0,25.0,N,28,85051.0,18.59,26.52,3.0,26.78038780610614
517334,51020,28190051,8.0,0.805,C,2019-01-15 13:39:48.233,77300998,340051,N,1432,,2019-01-15 00:33:00,3280.0,20.0,N,28,29051.0,0.0,0.0,4.5,
517335,79020,38375051,5.0,0.878,B,2019-01-15 13:42:04.963,604629998,11148,N,795,,2019-01-15 01:11:00,2120.0,20.0,N,28,85051.0,0.0,0.0,3.0,
517340,79120,38701051,5.0,0.672,B,2019-01-15 13:53:38.267,76274998,49080,N,815,100.0,2019-01-15 00:58:00,2720.0,30.0,N,28,88051.0,20.64,31.7,5.0,29.26315251965258
517341,80020,35858051,7.0,0.797,C,2019-01-15 13:57:21.140,81185998,42080,N,1057,,2019-01-15 00:25:00,1589.0,20.0,N,28,79051.0,0.0,0.0,6.0,
517343,79020,38375051,5.0,0.878,B,2019-01-15 14:10:00.473,604629998,104079,N,795,,2019-01-15 01:08:00,2120.0,20.0,N,28,85051.0,16.49,22.9,3.0,24.273249341867977
517345,51020,37260051,7.5,0.7040000000000001,B,2019-01-15 14:15:28.177,6985998,704051,N,1410,,2019-01-15 00:32:00,1650.0,25.0,N,28,75051.0,22.21,29.67,5.0,28.758216818941225
517346,79020,38335051,5.0,0.7879999999999999,C,2019-01-15 14:22:00.400,11003051,295051,N,770,,2019-01-15 00:18:00,2260.0,25.0,N,28,85051.0,0.0,0.0,3.0,
517347,80020,35843051,8.0,0.797,B,2019-01-15 14:24:57.310,126712051,40080,N,1384,,2019-01-15 01:37:00,2040.0,20.0,N,28,79051.0,20.14,26.06,6.0,27.303396924794434
517348,80020,35858051,6.0,0.797,C,2019-01-15 14:37:51.550,81185998,222051,N,906,,2019-01-15 00:34:00,1362.0,20.0,N,28,79051.0,18.56,24.57,6.0,25.452558979885026
517349,79020,39984051,6.0,0.6940000000000001,B,2019-01-15 14:45:21.627,845497998,233051,N,1092,,2019-01-15 01:25:00,4368.0,30.0,E,28,85051.0,29.08,38.64,4.0,38.48184677207109
517350,51020,37260051,7.0,0.7040000000000001,B,2019-01-15 14:49:37.407,6985998,85079,N,1316,,2019-01-15 00:33:00,1498.0,25.0,N,28,75051.0,0.0,0.0,5.0,
517352,79020,38613051,7.5,0.652,C,2019-01-15 15:03:36.320,8495051,162079,N,1178,,2019-01-15 00:51:00,4142.0,35.0,N,28,85051.0,0.0,0.0,3.0,
517354,51020,28084051,8.0,0.915,B,2019-01-15 15:22:33.830,77300998,901051,N,1496,,2019-01-15 00:40:00,3088.0,15.0,N,28,29051.0,11.01,16.89,4.5,16.595201011052524
517356,79120,38701051,4.0,0.672,B,2019-01-15 15:29:51.973,76274998,113079,N,652,,2019-01-15 00:27:00,2176.0,30.0,N,28,88051.0,0.0,0.0,5.0,
517358,51020,37260051,7.0,0.7040000000000001,B,2019-01-15 15:34:39.450,6985998,727051,N,1316,,2019-01-15 00:31:00,1540.0,25.0,N,28,75051.0,0.0,0.0,5.0,
517359,79020,38335051,5.0,0.7879999999999999,C,2019-01-15 15:40:20.760,11003051,95079,N,770,,2019-01-15 01:09:00,2260.0,25.0,N,28,85051.0,17.59,26.54,3.0,25.59472809910554
517360,80020,35843051,8.0,0.797,B,2019-01-15 15:42:43.993,126712051,6080,N,1384,,2019-01-15 01:26:00,2040.0,20.0,N,28,79051.0,0.0,0.0,6.0,
517361,51020,28084051,8.0,0.915,B,2019-01-15 15:44:18.673,77300998,577051,N,1496,,2019-01-15 01:41:00,3088.0,15.0,N,28,29051.0,8.92,0.0,4.5,13.797239069340657
517362,51020,37260051,7.0,0.7040000000000001,B,2019-01-15 15:55:09.713,6985998,911051,N,1316,,2019-01-15 01:05:00,1540.0,25.0,N,28,75051.0,0.0,0.0,5.0,
517364,51020,32082051,5.0,0.622,B,2019-01-15 16:03:29.667,13536051,419051,N,1005,,2019-01-15 01:23:00,3200.0,30.0,E,28,29051.0,0.0,0.0,5.0,
517371,80020,35843051,8.0,0.797,B,2019-01-15 17:33:00.680,126712051,222051,N,1384,,2019-01-15 00:36:00,2040.0,20.0,N,28,79051.0,18.59,25.79,6.0,25.487935316949176
517374,80020,35843051,8.0,0.797,B,2019-01-15 19:12:01.853,126712051,222051,N,1384,,2019-01-15 00:38:00,2040.0,20.0,N,28,79051.0,0.0,0.0,6.0,
517384,79020,38441051,8.0,0.693,B,2019-01-16 06:56:22.253,224809998,95079,N,1384,,2019-01-16 00:42:00,4272.0,30.0,E,28,85051.0,22.39,29.57,4.0,31.1631220117302
517385,51120,22254051,8.0,0.802,B,2019-01-16 06:58:35.643,81634998,731051,N,1240,,2019-01-16 00:57:00,3472.0,20.0,N,28,60051.0,17.89,22.09,4.5,26.01028992718246
517386,80020,39871051,8.0,0.746,B,2019-01-16 07:04:46.983,7540051,12080,N,1272,,2019-01-16 00:35:00,2024.0,25.0,E,7,95051.0,21.77,,3.5,27.821171423467504
517387,51120,22256051,8.0,0.7140000000000001,B,2019-01-16 07:09:22.647,845461998,340051,N,1256,,2019-01-16 00:19:00,3888.0,25.0,N,28,60051.0,0.0,0.0,4.5,
517388,79020,38365051,8.0,0.789,B,2019-01-16 07:17:41.620,80675998,176079,N,1312,,2019-01-16 00:30:00,3488.0,25.0,N,28,85051.0,0.0,0.0,3.0,
517389,51020,34670051,8.0,0.634,B,2019-01-16 07:20:54.350,935672998,94079,N,1520,,2019-01-16 00:51:00,2040.0,30.0,N,28,75051.0,0.0,0.0,5.0,
517390,79020,38441051,8.0,0.693,B,2019-01-16 07:27:45.593,224809998,295051,N,1384,,2019-01-16 00:28:00,4272.0,30.0,E,28,85051.0,22.37,28.99,4.0,31.140525026654288
517391,51120,22254051,8.0,0.802,B,2019-01-16 07:32:22.857,81634998,85079,N,1240,,2019-01-16 00:44:00,3408.0,20.0,N,28,60051.0,18.17,24.9,4.5,26.370088884677738
517392,80020,39871051,8.0,0.746,B,2019-01-16 07:34:05.580,7540051,56080,N,1272,,2019-01-16 00:40:00,2024.0,25.0,E,7,95051.0,0.0,,3.5,
517394,51120,22256051,8.0,0.7140000000000001,B,2019-01-16 07:43:01.967,845461998,704051,N,1256,,2019-01-16 00:23:00,3888.0,25.0,N,28,60051.0,0.0,0.0,4.5,
517395,79020,38365051,8.0,0.789,B,2019-01-16 07:44:53.120,80675998,11148,N,1312,,2019-01-16 00:15:00,3488.0,25.0,N,28,85051.0,0.0,0.0,3.0,
517396,51020,34670051,8.0,0.634,B,2019-01-16 07:45:44.573,935672998,49079,N,1520,,2019-01-16 00:59:00,2040.0,30.0,N,28,75051.0,28.29,33.8,5.0,35.645768996467424
517399,80020,39871051,8.0,0.746,B,2019-01-16 08:07:32.717,7540051,42080,N,1304,,2019-01-16 00:55:00,2024.0,25.0,E,7,95051.0,20.44,,3.5,26.374937476767872
517400,51120,22256051,8.0,0.7140000000000001,B,2019-01-16 08:08:15.563,845461998,105079,N,1256,,2019-01-16 00:39:00,3792.0,25.0,N,28,60051.0,21.35,30.48,4.5,30.408116001991846
517401,51020,34670051,8.0,0.634,B,2019-01-16 08:12:26.323,935672998,624051,N,1520,,2019-01-16 01:04:00,2040.0,30.0,N,28,75051.0,0.0,0.0,5.0,
517402,79020,38441051,8.0,0.693,B,2019-01-16 08:15:59.830,224809998,162079,N,1384,,2019-01-16 00:27:00,4272.0,30.0,E,28,85051.0,24.73,30.06,4.0,33.775707818061754
517404,51120,22254051,6.0,0.802,B,2019-01-16 08:18:03.687,81634998,54079,N,930,,2019-01-16 00:37:00,2604.0,20.0,N,28,60051.0,0.0,0.0,4.5,
517406,51020,34670051,8.0,0.634,B,2019-01-16 08:30:19.103,935672998,951051,N,1520,,2019-01-16 01:31:00,2040.0,30.0,N,28,75051.0,27.59,30.87,5.0,34.86323324059906
517408,80020,39871051,8.0,0.746,B,2019-01-16 08:33:00.823,7540051,11080,N,1304,,2019-01-16 00:46:00,2024.0,25.0,E,7,95051.0,0.0,,3.5,
517411,79020,38365051,8.0,0.789,B,2019-01-16 08:47:46.490,80675998,39080,N,1312,,2019-01-16 00:20:00,3488.0,25.0,N,28,85051.0,17.55,21.53,3.0,25.54699726322811
517412,51120,22256051,8.0,0.7140000000000001,B,2019-01-16 08:48:10.540,845461998,727051,N,1256,,2019-01-16 00:20:00,3888.0,25.0,N,28,60051.0,24.12,29.01,4.5,33.860193057763595
517415,51120,40854051,6.0,0.6970000000000001,C,2019-01-16 09:01:28.060,830388998,66079,N,1014,,2019-01-16 00:45:00,3276.0,25.0,E,28,60051.0,0.0,0.0,5.0,
517416,80020,39871051,8.0,0.746,B,2019-01-16 09:02:20.463,7540051,40080,N,1304,,2019-01-16 00:55:00,2024.0,25.0,E,7,95051.0,22.43,,3.5,28.532854171863917
517418,79020,38365051,8.0,0.789,B,2019-01-16 09:04:44.250,80675998,95079,N,1312,,2019-01-16 00:30:00,3488.0,25.0,N,28,85051.0,0.0,0.0,3.0,
517420,51120,22256051,8.0,0.7140000000000001,B,2019-01-16 09:16:24.760,845461998,340051,N,1256,,2019-01-16 00:10:00,3888.0,25.0,N,28,60051.0,25.46,32.74,4.5,35.51060487069251
517424,80020,39871051,8.0,0.746,B,2019-01-16 09:29:23.423,7540051,12080,N,1304,,2019-01-16 00:57:00,2024.0,25.0,E,7,95051.0,0.0,,3.5,
517429,79020,38365051,8.0,0.789,B,2019-01-16 09:36:35.607,80675998,11148,C,1312,,,3488.0,25.0,N,28,85051.0,0.0,0.0,3.0,
517431,51120,22254051,5.0,0.802,B,2019-01-16 09:40:28.553,81634998,897051,N,775,,2019-01-16 00:42:00,2170.0,20.0,N,28,60051.0,0.0,0.0,4.5,
517432,80020,35843051,5.0,0.797,B,2019-01-16 09:42:19.370,126712051,56080,N,880,,2019-01-16 00:54:00,1275.0,20.0,N,28,79051.0,0.0,0.0,6.0,
517433,51120,22256051,8.0,0.7140000000000001,B,2019-01-16 10:01:07.430,845461998,419051,N,1256,,2019-01-16 00:59:00,3888.0,25.0,N,28,60051.0,0.0,0.0,4.5,
517437,80020,39871051,8.0,0.746,B,2019-01-16 10:06:03.803,7540051,6080,N,1304,,2019-01-16 00:43:00,2024.0,25.0,E,7,95051.0,21.14,,3.5,27.138167517580438
517439,79020,38438051,8.0,0.7170000000000001,B,2019-01-16 10:12:21.153,935672998,94079,N,1320,,2019-01-16 01:05:00,4080.0,30.0,N,28,85051.0,21.18,0.0,3.0,29.787417954757665
517440,79120,38679051,8.0,0.7390000000000001,B,2019-01-16 10:16:09.567,80675998,162079,N,1320,,2019-01-16 00:29:00,4064.0,25.0,N,28,88051.0,0.0,0.0,5.0,
517442,79020,41163051,5.0,0.693,B,2019-01-16 10:32:11.640,78060998,176079,N,1010,,2019-01-16 00:28:00,3130.0,30.0,E,28,85051.0,0.0,0.0,4.0,
517444,80020,39871051,6.0,0.746,B,2019-01-16 10:42:43.250,7540051,8148,N,978,,2019-01-16 00:29:00,1518.0,25.0,E,7,95051.0,0.0,,3.5,
517445,79020,38438051,8.0,0.7170000000000001,B,2019-01-16 10:45:37.070,935672998,104079,N,1320,,2019-01-16 01:25:00,4080.0,30.0,N,28,85051.0,21.68,28.17,3.0,30.35802996074313
517446,51120,40854051,5.0,0.6970000000000001,C,2019-01-16 10:52:08.750,830388998,222051,N,845,,2019-01-16 00:12:00,2730.0,25.0,E,28,60051.0,0.0,0.0,5.0,
517448,51020,31159051,5.0,0.7859999999999999,C,2019-01-16 11:03:48.047,855764998,173051,N,905,,2019-01-16 01:03:00,2280.0,20.0,E,28,29051.0,0.0,0.0,5.0,
517450,80020,39871051,5.0,0.746,B,2019-01-16 11:13:03.533,7540051,42080,N,815,,2019-01-16 01:09:00,1265.0,25.0,E,7,95051.0,0.0,,3.5,
517451,79020,41163051,5.0,0.693,B,2019-01-16 11:26:47.210,78060998,113079,N,1010,,2019-01-16 00:25:00,3130.0,30.0,E,28,85051.0,0.0,0.0,4.0,
517454,80020,35781051,7.0,0.654,C,2019-01-16 11:43:38.450,104021051,11080,N,1113,,2019-01-16 00:31:00,1939.0,30.0,N,28,79051.0,24.1,31.21,6.0,31.84128937165409
517455,79020,41163051,5.0,0.693,B,2019-01-16 11:44:01.613,78060998,295051,N,1010,,2019-01-16 00:21:00,3130.0,30.0,E,28,85051.0,23.81,30.49,4.0,32.75578144498571
517457,79020,38438051,8.0,0.7170000000000001,B,2019-01-16 12:01:31.353,935672998,951051,N,1320,,2019-01-16 00:29:00,4080.0,30.0,N,28,85051.0,0.0,0.0,3.0,
517458,80020,35858051,6.0,0.797,C,2019-01-16 12:03:20.560,81185998,40080,N,924,,2019-01-16 01:02:00,1362.0,20.0,N,28,79051.0,0.0,0.0,6.0,
517461,79020,38814051,8.0,0.7659999999999999,B,2019-01-16 12:12:02.360,76874998,11148,N,1368,,2019-01-16 00:23:00,3936.0,25.0,E,28,85051.0,22.21,28.88,4.0,30.959580073971477
517462,80020,39537051,8.0,0.752,B,2019-01-16 12:20:51.560,7540051,56080,N,1304,,2019-01-16 01:47:00,3920.0,20.0,N,28,94051.0,16.41,20.53,6.0,22.59374390670583
517463,79020,38438051,8.0,0.7170000000000001,B,2019-01-16 12:23:05.440,935672998,39080,N,1320,,2019-01-16 00:57:00,4080.0,30.0,N,28,85051.0,0.0,0.0,3.0,
517466,80020,35781051,7.0,0.654,C,2019-01-16 12:46:12.280,104021051,12080,N,1113,,2019-01-16 00:20:00,1939.0,30.0,N,28,79051.0,0.0,0.0,6.0,
517469,60020,40040051,8.0,0.713,C,2019-01-16 12:55:09.720,12695051,890051,N,1200,40.0,2019-01-16 03:19:00,4016.0,25.0,N,28,93051.0,0.0,0.0,5.5,
517471,80020,35858051,6.0,0.797,C,2019-01-16 12:58:29.183,81185998,6080,N,924,,2019-01-16 01:20:00,1362.0,20.0,N,28,79051.0,0.0,0.0,6.0,
517474,79020,41163051,5.0,0.693,B,2019-01-16 13:16:17.260,78060998,49080,N,1010,,2019-01-16 00:14:00,3130.0,30.0,E,28,85051.0,24.47,31.95,4.0,33.48839185997971
517477,51020,34907051,8.0,0.705,C,2019-01-16 13:21:13.893,12403051,49079,N,1448,,2019-01-16 02:10:00,1872.0,25.0,N,28,75051.0,0.0,0.0,5.0,
517478,80020,35781051,7.0,0.654,C,2019-01-16 13:22:32.237,104021051,8148,N,1113,,2019-01-16 00:17:00,1939.0,30.0,N,28,79051.0,28.66,37.59,6.0,36.91246171021093
