CodigoNotaFiscal,CodigoCentroSaida,CodigoReceita,Volume,RelacaoAguaCimento,TipoLancamento,DataEmissaoNotaFiscal,CodigoCliente,CodigoMotorista,Status,QuantidadeAgua,QuantidadeAdicaoAgua,TempoPermanenciaObra,ConsumoTotal,FCK,TipoTraco,IdadeTraco,Aglomerante,Rompimento7Dias,Rompimento28Dias,DesvioUtilizado,Projecao
556544,51120,19996051,8.0,0.835,B,2020-01-02 08:49:01.153,93564998,27060,N,1624,1.0,2020-01-02 03:05:00,1864.0,25.0,N,28,14051.0,0.0,0.0,4.0,
556546,80020,43932051,8.0,0.77,B,2020-01-02 09:08:58.480,991458998,116079,N,1184,,2020-01-02 00:28:00,1952.0,25.0,N,28,11051.0,0.0,0.0,6.5,
556548,80020,43932051,8.0,0.77,B,2020-01-02 09:30:23.417,991458998,39080,N,1184,,2020-01-02 00:37:00,1952.0,25.0,N,28,11051.0,0.0,0.0,6.5,
556552,51120,4583051,8.0,0.755,B,2020-01-02 10:13:14.710,103018998,518051,N,1576,,2020-01-02 00:50:00,1960.0,30.0,N,28,14051.0,21.42,0.0,4.0,29.840235352875546
556554,80020,43932051,8.0,0.77,B,2020-01-02 10:23:22.417,991458998,40080,N,1184,,2020-01-02 00:21:00,1952.0,25.0,N,28,11051.0,0.0,0.0,6.5,
556556,80020,43932051,8.0,0.77,B,2020-01-02 11:05:12.667,991458998,890051,N,1184,,2020-01-02 00:26:00,1952.0,25.0,N,28,11051.0,0.0,0.0,6.5,
556558,80020,43932051,8.0,0.77,B,2020-01-02 11:28:58.093,991458998,6080,N,1184,,2020-01-02 00:26:00,1952.0,25.0,N,28,11051.0,23.35,0.0,6.5,32.099426995859545
556560,80020,43932051,8.0,0.77,B,2020-01-02 11:52:55.963,991458998,49080,N,1184,,2020-01-02 00:23:00,1952.0,25.0,N,28,11051.0,23.19,33.29,6.5,31.896088497519663
556561,80020,44088051,8.0,0.935,C,2020-01-02 12:04:27.917,98492998,116079,N,1088,,2020-01-02 01:44:00,1480.0,15.0,N,28,11051.0,0.0,0.0,6.5,
556562,80020,43932051,8.0,0.77,B,2020-01-02 12:13:24.673,991458998,39080,N,1184,,2020-01-02 00:28:00,1952.0,25.0,N,28,11051.0,21.49,31.47,6.5,29.72834967821541
556563,80020,45886051,7.0,1.045,C,2020-01-02 12:30:09.477,1513051,12080,N,938,,2020-01-02 01:30:00,1204.0,10.0,N,28,11051.0,0.0,0.0,6.5,
556565,51120,46659051,8.0,0.8340000000000001,B,2020-01-02 12:53:12.620,223576998,577051,N,1688,,2020-01-02 00:41:00,1944.0,25.0,N,28,14051.0,20.88,29.75,4.0,29.173315480920188
556567,80020,43932051,8.0,0.77,B,2020-01-02 13:05:36.440,991458998,40080,N,1184,,2020-01-02 00:35:00,1952.0,25.0,N,28,11051.0,20.76,28.78,6.5,28.79325796851491
556568,51120,46659051,8.0,0.8340000000000001,B,2020-01-02 13:22:11.153,223576998,25060,N,1688,,2020-01-02 01:19:00,1944.0,25.0,N,28,14051.0,0.0,0.0,4.0,
556569,80020,42042051,6.0,0.7040000000000001,C,2020-01-02 13:26:15.613,95089998,911051,N,852,,2020-01-02 01:25:00,1536.0,30.0,N,28,11051.0,25.08,34.99,6.5,34.29088660394629
556570,51120,19717051,6.0,0.755,C,2020-01-02 14:24:32.440,102473998,873051,N,1128,,2020-01-02 01:42:00,1434.0,30.0,N,28,14051.0,19.53,28.4,4.0,27.496101965814375
556571,80020,42042051,6.0,0.7040000000000001,C,2020-01-02 15:16:13.937,95089998,6080,N,852,,2020-01-02 00:50:00,1536.0,30.0,N,28,11051.0,0.0,0.0,6.5,
556572,79020,46762051,7.5,0.794,B,2020-01-02 15:42:05.857,9301051,194079,N,1470,,2020-01-02 00:31:00,1778.0,25.0,E,28,10051.0,22.95,32.67,5.5,32.11080744176481
556573,79020,46762051,7.0,0.794,B,2020-01-02 16:00:27.877,9301051,191079,N,1372,,2020-01-02 00:25:00,1659.0,25.0,E,28,10051.0,0.0,0.0,5.5,
556574,79020,46762051,8.5,0.794,B,2020-01-02 16:16:59.613,9301051,189079,N,1666,,2020-01-02 00:44:00,2015.0,25.0,E,28,10051.0,22.11,34.55,5.5,31.134858633489443
556576,80020,42042051,5.0,0.7040000000000001,C,2020-01-02 16:27:24.410,95089998,39080,N,710,,2020-01-02 00:55:00,1280.0,30.0,N,28,11051.0,0.0,0.0,6.5,
556577,79020,46762051,8.5,0.794,B,2020-01-02 16:33:12.840,9301051,399051,N,1666,,2020-01-02 01:10:00,2015.0,25.0,E,28,10051.0,0.0,0.0,5.5,
556581,79120,45314051,8.0,0.72,B,2020-01-03 07:00:52.193,92422998,295051,N,1584,,2020-01-03 01:46:00,1992.0,30.0,E,28,17051.0,0.0,0.0,5.5,
556583,51020,45973051,7.0,0.894,B,2020-01-03 07:19:35.897,95916998,993051,N,1414,,2020-01-03 00:28:00,1519.0,20.0,E,7,89051.0,18.46,,2.0,24.28366244268086
556584,79020,45275051,6.5,0.794,B,2020-01-03 07:25:50.243,98601998,107079,N,1274,,2020-01-03 00:37:00,1541.0,25.0,E,28,10051.0,22.14,0.0,5.5,31.169845112828405
556586,79020,45275051,6.5,0.794,B,2020-01-03 07:38:37.560,98601998,113079,N,1274,,2020-01-03 00:22:00,1541.0,25.0,E,28,10051.0,0.0,0.0,5.5,
556587,79120,45697051,5.0,1.103,C,2020-01-03 07:47:09.863,98615998,162079,N,1015,,2020-01-03 03:04:00,885.0,10.0,N,28,17051.0,0.0,0.0,5.5,
556589,51020,45973051,7.0,0.894,B,2020-01-03 07:50:25.757,95916998,54079,N,1414,,2020-01-03 00:22:00,1519.0,20.0,E,7,89051.0,0.0,,2.0,
556590,79020,45275051,6.5,0.794,B,2020-01-03 07:55:59.990,98601998,95079,N,1274,,2020-01-03 00:26:00,1541.0,25.0,E,28,10051.0,0.0,0.0,5.5,
556591,51020,42553051,8.5,0.639,B,2020-01-03 08:03:21.013,97843998,173051,N,1683,1.0,2020-01-03 02:17:00,2533.0,30.0,E,7,89051.0,37.8,,3.5,45.68832867219242
556593,79020,45275051,6.5,0.794,B,2020-01-03 08:14:18.270,98601998,191079,N,1274,,2020-01-03 00:24:00,1541.0,25.0,E,28,10051.0,21.23,0.0,5.5,30.104152447829915
556594,80020,43948051,7.5,0.845,B,2020-01-03 08:28:21.180,100260998,6080,N,1095,,2020-01-03 00:20:00,1643.0,20.0,N,28,11051.0,0.0,0.0,6.5,
556595,79020,47184051,7.0,0.743,B,2020-01-03 08:31:07.757,2709051,399051,N,1456,,2020-01-03 00:37:00,1883.0,30.0,E,28,10051.0,0.0,0.0,4.5,
556596,51020,45973051,6.0,0.894,B,2020-01-03 08:38:30.710,95916998,901051,N,1212,,2020-01-03 00:18:00,1302.0,20.0,E,7,89051.0,0.0,,2.0,
556598,79020,45275051,6.5,0.794,B,2020-01-03 08:44:59.817,98601998,28060,N,1274,,2020-01-03 00:17:00,1541.0,25.0,E,28,10051.0,0.0,0.0,5.5,
556599,79120,45314051,5.0,0.72,B,2020-01-03 08:57:11.737,92422998,340051,N,990,,2020-01-03 01:51:00,1245.0,30.0,E,28,17051.0,24.49,0.0,5.5,34.1258244823797
556601,79020,45275051,6.5,0.794,B,2020-01-03 08:59:58.187,98601998,911051,N,1274,,2020-01-03 00:22:00,1541.0,25.0,E,28,10051.0,23.98,0.0,5.5,33.29738506448842
556602,51020,45973051,7.0,0.894,B,2020-01-03 09:15:15.693,95916998,993051,N,1414,,2020-01-03 00:40:00,1519.0,20.0,E,7,89051.0,0.0,,2.0,
556604,80020,43948051,7.5,0.845,B,2020-01-03 09:19:42.690,100260998,40080,N,1095,,2020-01-03 00:22:00,1643.0,20.0,N,28,11051.0,0.0,0.0,6.5,
556605,51020,43777051,5.0,0.9840000000000001,C,2020-01-03 09:26:29.717,103460998,992051,N,910,,2020-01-03 01:40:00,1780.0,20.0,N,28,106051.0,10.43,0.0,3.5,18.032217968528833
556606,79020,47184051,5.0,0.743,B,2020-01-03 09:27:15.743,2709051,49080,N,1040,,2020-01-03 00:20:00,1345.0,30.0,E,28,10051.0,0.0,0.0,4.5,
556608,79020,45275051,6.5,0.794,B,2020-01-03 09:43:17.210,98601998,194079,N,1274,,2020-01-03 00:15:00,1541.0,25.0,E,28,10051.0,0.0,0.0,5.5,
556610,79020,45275051,6.5,0.794,B,2020-01-03 10:05:27.410,98601998,94079,N,1274,,2020-01-03 00:20:00,1541.0,25.0,E,28,10051.0,23.41,0.0,5.5,32.6420874248486
556611,79020,45275051,6.5,0.794,B,2020-01-03 10:24:01.437,98601998,577051,N,1274,,2020-01-03 00:17:00,1541.0,25.0,E,28,10051.0,22.02,0.0,5.5,31.029840086294655
556614,79020,45275051,6.5,0.794,B,2020-01-03 10:41:38.527,98601998,226051,N,1274,,2020-01-03 00:20:00,1541.0,25.0,E,28,10051.0,0.0,0.0,5.5,
556615,80020,43948051,7.0,0.845,B,2020-01-03 10:45:04.870,100260998,49079,N,1022,,2020-01-03 01:10:00,1533.0,20.0,N,28,11051.0,0.0,0.0,6.5,
556616,79020,45275051,6.5,0.794,B,2020-01-03 11:04:10.277,98601998,120079,N,1274,,2020-01-03 00:17:00,1541.0,25.0,E,28,10051.0,21.45,0.0,5.5,30.362641897056623
556618,79020,45275051,6.5,0.794,B,2020-01-03 11:18:49.060,98601998,189079,N,1274,,2020-01-03 00:26:00,1541.0,25.0,E,28,10051.0,0.0,0.0,5.5,
556621,79020,45275051,6.0,0.794,B,2020-01-03 12:12:11.757,98601998,107079,N,1176,,2020-01-03 00:18:00,1422.0,25.0,E,28,10051.0,0.0,0.0,5.5,
556624,79020,45275051,6.0,0.794,B,2020-01-03 12:32:53.147,98601998,113079,N,1176,,2020-01-03 00:13:00,1422.0,25.0,E,28,10051.0,27.57,0.0,5.5,37.352252725688125
556628,80020,41269051,8.0,0.772,B,2020-01-03 12:58:58.740,5366051,6080,N,1224,,2020-01-03 00:55:00,2016.0,25.0,N,28,11051.0,0.0,0.0,6.5,
556629,79120,12399051,6.0,0.879,B,2020-01-03 13:04:09.537,103732998,95079,N,1176,,2020-01-03 01:00:00,1284.0,20.0,N,28,17051.0,19.82,0.0,5.5,28.632328528334615
556630,79120,12399051,6.0,0.879,B,2020-01-03 13:28:31.737,103732998,295051,N,1176,,2020-01-03 01:14:00,1284.0,20.0,N,28,17051.0,0.0,0.0,5.5,
556631,51020,45798051,8.0,0.731,B,2020-01-03 13:41:30.973,6941051,25060,N,1568,,2020-01-03 02:16:00,2056.0,30.0,E,28,4051.0,22.74,0.0,5.0,30.09701556192737
556640,51120,12082051,6.0,0.833,B,2020-01-06 07:21:01.130,103628998,873051,N,1230,,2020-01-06 00:30:00,1416.0,25.0,N,28,14051.0,0.0,0.0,4.0,
556641,51120,4583051,8.0,0.755,B,2020-01-06 07:31:51.213,11116051,643051,N,1576,,2020-01-06 00:25:00,1960.0,30.0,N,28,14051.0,25.7,0.0,4.0,35.05317555945318
556643,51020,6841051,6.0,0.833,B,2020-01-06 07:45:22.250,103628998,911051,N,1230,,2020-01-06 00:43:00,1416.0,25.0,N,28,4051.0,19.44,0.0,4.0,26.21736756692864
556644,80020,44088051,6.0,0.935,C,2020-01-06 07:50:25.250,98492998,39080,N,816,,2020-01-06 01:46:00,1110.0,15.0,N,28,11051.0,0.0,0.0,6.5,
556647,51120,4583051,8.0,0.755,B,2020-01-06 08:04:21.767,11116051,577051,N,1576,,2020-01-06 00:24:00,1960.0,30.0,N,28,14051.0,25.93,0.0,4.0,35.32989373882995
556649,51120,12082051,5.0,0.833,B,2020-01-06 08:20:57.847,103628998,27060,N,1025,,2020-01-06 00:45:00,1180.0,25.0,N,28,14051.0,0.0,0.0,4.0,
556653,51120,4583051,8.0,0.755,B,2020-01-06 08:34:23.300,11116051,173051,N,1576,,2020-01-06 00:39:00,1960.0,30.0,N,28,14051.0,24.48,0.0,4.0,33.57978347409117
556657,79120,12645051,6.5,0.7190000000000001,B,2020-01-06 09:06:39.483,13505051,191079,N,1281,,2020-01-06 00:28:00,1515.0,30.0,N,28,17051.0,0.0,0.0,5.5,
556658,51120,4583051,8.0,0.755,B,2020-01-06 09:11:37.513,11116051,94079,N,1576,,2020-01-06 00:13:00,1960.0,30.0,N,28,14051.0,23.74,0.0,4.0,32.681373338194994
556669,51020,43730051,8.0,0.8029999999999999,B,2020-01-06 09:44:33.500,11116051,873051,N,1528,,2020-01-06 00:18:00,3664.0,30.0,N,28,106051.0,17.9,0.0,3.5,27.835773237846126
556670,79120,12645051,6.5,0.7190000000000001,B,2020-01-06 09:54:59.763,13505051,194079,N,1281,,2020-01-06 01:01:00,1515.0,30.0,N,28,17051.0,0.0,0.0,5.5,
556673,51020,43730051,8.0,0.8029999999999999,B,2020-01-06 10:19:17.553,11116051,890051,N,1528,,2020-01-06 00:25:00,3664.0,30.0,N,28,106051.0,18.88,0.0,3.5,29.035899446396215
556677,51120,4583051,8.0,0.755,B,2020-01-06 10:53:13.647,11116051,25060,N,1576,,2020-01-06 00:31:00,1960.0,30.0,N,28,14051.0,23.51,0.0,4.0,32.40139076722162
556680,79120,45252051,7.0,0.72,B,2020-01-06 11:23:32.670,82238998,95079,N,1547,,2020-01-06 02:20:00,2065.0,30.0,E,28,17051.0,28.83,0.0,5.5,39.036093524133584
556682,51120,1949051,8.0,0.836,C,2020-01-06 11:47:18.720,889489998,49079,N,1504,,2020-01-06 03:16:00,1728.0,25.0,N,28,14051.0,0.0,0.0,4.0,
556684,80020,42042051,6.5,0.7040000000000001,C,2020-01-06 12:11:22.160,6248051,11080,N,923,,2020-01-06 01:31:00,1677.0,30.0,N,28,11051.0,22.95,0.0,6.5,32.396581618419276
556686,51120,4583051,5.0,0.755,B,2020-01-06 12:25:29.710,11116051,21060,N,985,,2020-01-06 00:58:00,1225.0,30.0,N,28,14051.0,21.42,0.0,4.0,29.840235352875546
556688,51120,42543051,7.0,0.716,B,2020-01-06 12:37:25.217,99132998,518051,N,1379,,2020-01-06 01:20:00,1848.0,25.0,E,7,90051.0,0.0,,3.5,
556690,80020,44088051,6.0,0.935,C,2020-01-06 12:42:33.987,98492998,6080,N,816,,2020-01-06 02:00:00,1128.0,15.0,N,28,11051.0,0.0,0.0,6.5,
556693,51120,19717051,8.0,0.755,C,2020-01-06 12:53:41.627,122899051,226051,C,1504,,,1912.0,30.0,N,28,14051.0,0.0,0.0,4.0,
556696,80020,44009051,7.5,0.846,C,2020-01-06 13:07:55.867,86790998,40080,N,1163,,2020-01-06 00:29:00,1725.0,20.0,N,28,11051.0,0.0,0.0,6.5,
556699,51120,42543051,7.0,0.716,B,2020-01-06 13:16:41.293,99132998,992051,N,1379,,2020-01-06 01:45:00,1848.0,25.0,E,7,90051.0,0.0,,3.5,
556700,80020,44009051,7.5,0.846,C,2020-01-06 13:37:06.347,86790998,116079,N,1163,,2020-01-06 00:30:00,1725.0,20.0,N,28,11051.0,0.0,0.0,6.5,
556702,51020,45798051,5.0,0.731,B,2020-01-06 13:57:26.440,6941051,25060,N,980,1.0,2020-01-06 02:12:00,1285.0,30.0,E,28,4051.0,0.0,0.0,5.0,
556703,80020,42042051,8.0,0.7040000000000001,C,2020-01-06 13:59:59.433,95089998,39080,N,1136,,2020-01-06 01:07:00,1984.0,30.0,N,28,11051.0,24.23,0.0,6.5,33.99646102928825
556705,51120,19717051,8.0,0.755,C,2020-01-06 14:54:08.170,122899051,419051,N,1504,1.0,2020-01-06 02:08:00,1912.0,30.0,N,28,14051.0,25.42,0.0,4.0,34.71585616670804
556706,51120,42543051,6.0,0.716,B,2020-01-06 15:10:28.577,99132998,890051,N,1182,1.0,2020-01-06 01:58:00,1584.0,25.0,E,7,90051.0,0.0,,3.5,
556707,80020,42042051,4.0,0.7040000000000001,C,2020-01-06 15:38:38.553,95089998,11148,N,568,,2020-01-06 00:27:00,992.0,30.0,N,28,11051.0,0.0,0.0,6.5,
556713,51120,10420051,8.0,0.731,B,2020-01-07 06:38:52.280,2065051,901051,N,1584,,2020-01-07 00:33:00,2080.0,30.0,E,28,14051.0,25.36,0.0,5.0,34.64350938240413
556714,51120,10420051,8.0,0.731,B,2020-01-07 06:54:35.753,2065051,518051,N,1584,,2020-01-07 00:37:00,2080.0,30.0,E,28,14051.0,26.05,0.0,5.0,35.47413859585884
556715,80020,43001051,8.0,0.7240000000000001,B,2020-01-07 06:54:57.643,8985051,39080,N,1200,,2020-01-07 00:41:00,2072.0,30.0,N,28,11051.0,32.25,0.0,5.5,43.79770138479824
556716,51120,10420051,8.0,0.731,B,2020-01-07 07:13:32.327,2065051,340051,N,1584,,2020-01-07 00:44:00,2080.0,30.0,E,28,14051.0,26.52,0.0,5.0,36.03824927313767
556718,79120,12401051,5.0,0.743,C,2020-01-07 07:17:27.897,851078998,28060,N,1000,,2020-01-07 00:30:00,1290.0,30.0,N,28,17051.0,0.0,0.0,4.5,
556720,79120,5743051,6.0,0.9079999999999999,C,2020-01-07 07:24:38.760,1513051,113079,N,1128,1.0,2020-01-07 01:40:00,1194.0,20.0,N,28,17051.0,0.0,0.0,4.5,
556723,80020,43001051,8.0,0.7240000000000001,B,2020-01-07 07:30:28.220,8985051,8148,N,1224,,2020-01-07 00:50:00,2072.0,30.0,N,28,11051.0,26.64,0.0,5.5,36.980264336813505
556724,51120,10420051,8.0,0.731,B,2020-01-07 07:36:09.373,2065051,577051,N,1584,,2020-01-07 00:35:00,2080.0,30.0,E,28,14051.0,23.19,0.0,5.0,32.0112497509875
556725,80020,44088051,6.0,0.9690000000000001,C,2020-01-07 07:40:28.530,98492998,12080,N,834,10.0,2020-01-07 01:55:00,1074.0,15.0,N,28,11051.0,0.0,0.0,5.5,
556726,51120,10420051,8.0,0.731,B,2020-01-07 07:58:08.523,2065051,911051,N,1584,,2020-01-07 00:39:00,2080.0,30.0,E,28,14051.0,28.08,0.0,5.0,37.90118446667841
556727,80020,43001051,8.0,0.7240000000000001,B,2020-01-07 08:04:14.647,8985051,6080,N,1224,,2020-01-07 00:36:00,2072.0,30.0,N,28,11051.0,28.35,0.0,5.5,39.07638424952593
556729,79120,5504051,5.0,0.7440000000000001,B,2020-01-07 08:22:52.337,100446998,162079,N,1030,,2020-01-07 00:24:00,1330.0,30.0,N,28,17051.0,29.19,0.0,4.5,39.435947703897355
556730,51120,10420051,8.0,0.731,B,2020-01-07 08:23:36.507,2065051,419051,N,1584,,2020-01-07 00:33:00,2080.0,30.0,E,28,14051.0,25.51,0.0,5.0,34.824333847033856
556732,79020,47253051,6.0,0.792,B,2020-01-07 08:45:10.397,101868998,120079,N,1188,,2020-01-07 00:29:00,1440.0,25.0,E,28,10051.0,0.0,0.0,5.5,
556733,79120,5504051,5.0,0.7440000000000001,B,2020-01-07 08:49:53.690,100446998,49080,N,1030,,2020-01-07 01:01:00,1330.0,30.0,N,28,17051.0,0.0,0.0,4.5,
556734,51120,10420051,8.0,0.731,B,2020-01-07 09:01:30.610,2065051,992051,N,1584,,2020-01-07 00:49:00,2080.0,30.0,E,28,14051.0,24.89,0.0,5.0,34.076002331966606
556735,79020,12271051,5.0,0.8190000000000001,C,2020-01-07 09:03:01.403,87538998,191079,N,1040,,2020-01-07 01:55:00,1220.0,25.0,N,28,10051.0,0.0,0.0,4.5,
556736,51120,45115051,7.0,0.9259999999999999,C,2020-01-07 09:12:47.663,122899051,49079,N,1316,,2020-01-07 01:13:00,1365.0,20.0,N,28,14051.0,0.0,0.0,4.0,
556737,80020,43001051,8.0,0.7240000000000001,B,2020-01-07 09:16:33.630,8985051,40080,N,1224,,2020-01-07 00:42:00,1952.0,30.0,N,28,11051.0,26.95,0.0,5.5,37.361513431450874
556738,79020,47253051,5.0,0.792,B,2020-01-07 09:23:14.973,101868998,189079,N,990,,2020-01-07 00:31:00,1200.0,25.0,E,28,10051.0,29.86,0.0,5.5,39.28147241602903
556739,51120,10420051,8.0,0.731,B,2020-01-07 09:26:27.890,2065051,226051,N,1584,,2020-01-07 00:38:00,2080.0,30.0,E,28,14051.0,26.48,0.0,5.0,35.99029210739981
556741,79120,5504051,5.0,0.7440000000000001,B,2020-01-07 09:44:51.507,100446998,11148,N,1030,50.0,2020-01-07 01:14:00,1330.0,30.0,N,28,17051.0,0.0,0.0,4.5,
556743,51120,10420051,8.0,0.731,B,2020-01-07 09:49:06.020,2065051,94079,N,1584,,2020-01-07 00:34:00,2080.0,30.0,E,28,14051.0,25.42,0.0,5.0,34.71585616670804
556744,79020,47253051,5.0,0.792,B,2020-01-07 10:04:09.417,101868998,295051,N,990,,2020-01-07 00:13:00,1200.0,25.0,E,28,10051.0,0.0,0.0,5.5,
556745,51120,10420051,8.0,0.731,B,2020-01-07 10:14:17.570,2065051,25060,N,1584,,2020-01-07 00:26:00,2080.0,30.0,E,28,14051.0,24.49,0.0,5.0,33.591899378945364
556746,79120,5504051,5.0,0.7440000000000001,B,2020-01-07 10:43:35.083,100446998,95079,N,1030,,2020-01-07 01:02:00,1330.0,30.0,N,28,17051.0,25.29,0.0,4.5,34.53822648402494
556747,51120,10420051,8.0,0.731,B,2020-01-07 10:44:36.570,2065051,27060,N,1584,,2020-01-07 00:56:00,2080.0,30.0,E,28,14051.0,25.54,0.0,5.0,34.86048176818777
556748,79020,47253051,5.0,0.792,B,2020-01-07 10:52:37.953,101868998,28060,N,990,,2020-01-07 00:33:00,1200.0,25.0,E,28,10051.0,25.42,0.0,5.5,34.43005115246724
556749,51120,45115051,4.0,0.9259999999999999,C,2020-01-07 11:09:51.753,103460998,21060,N,752,1.0,2020-01-07 01:50:00,780.0,20.0,N,28,14051.0,0.0,0.0,4.0,
556750,51120,10420051,8.0,0.731,B,2020-01-07 11:25:33.947,2065051,643051,N,1584,,2020-01-07 00:55:00,2080.0,30.0,E,28,14051.0,25.52,0.0,5.0,34.83638378135436
556752,79120,46173051,8.0,0.792,C,2020-01-07 11:29:39.367,87080051,49080,N,1552,,2020-01-07 01:17:00,1880.0,25.0,E,28,17051.0,0.0,0.0,5.5,
556753,80020,44088051,6.0,0.9690000000000001,C,2020-01-07 11:30:22.340,98492998,11080,N,834,,2020-01-07 02:22:00,1116.0,15.0,N,28,11051.0,0.0,0.0,5.5,
556755,51120,10420051,6.0,0.731,B,2020-01-07 11:53:05.007,2065051,890051,N,1188,,2020-01-07 01:02:00,1560.0,30.0,E,28,14051.0,24.98,0.0,5.0,34.184783070214564
556759,51120,45115051,4.0,0.9259999999999999,C,2020-01-07 12:12:47.307,103460998,873051,N,752,,2020-01-07 02:10:00,780.0,20.0,N,28,14051.0,0.0,0.0,4.0,
556760,79020,47253051,6.5,0.792,B,2020-01-07 12:12:50.187,101868998,120079,N,1287,,2020-01-07 00:43:00,1560.0,25.0,E,28,10051.0,25.45,0.0,5.5,34.46342629359051
556761,79120,5504051,6.5,0.7440000000000001,B,2020-01-07 12:21:48.600,100446998,189079,N,1339,,2020-01-07 01:12:00,1729.0,30.0,N,28,17051.0,28.02,0.0,4.5,37.572026316566806
556763,51120,45744051,6.5,0.833,C,2020-01-07 12:22:36.927,884453998,340051,N,1326,,2020-01-07 01:38:00,1528.0,25.0,N,28,14051.0,0.0,0.0,4.0,
556764,79020,9433051,7.0,0.821,C,2020-01-07 12:29:33.070,8495051,113079,N,1316,,2020-01-07 00:17:00,1540.0,25.0,N,28,10051.0,25.5,0.0,4.5,34.51903253179965
556765,80020,42042051,8.0,0.726,C,2020-01-07 12:31:14.783,95089998,40080,N,1160,,2020-01-07 01:08:00,1984.0,30.0,N,28,11051.0,0.0,0.0,5.5,
556766,79120,46173051,8.0,0.792,C,2020-01-07 12:33:59.040,87080051,11148,N,1552,,2020-01-07 00:42:00,1880.0,25.0,E,28,17051.0,0.0,0.0,5.5,
556767,79020,9433051,5.0,0.821,C,2020-01-07 12:45:48.470,87538998,295051,N,940,1.0,2020-01-07 02:13:00,1100.0,25.0,N,28,10051.0,0.0,0.0,4.5,
556771,51120,42543051,5.0,0.716,B,2020-01-07 12:56:54.870,99132998,577051,N,985,,2020-01-07 01:35:00,1320.0,25.0,E,7,90051.0,27.71,,3.5,33.4880039183225
556772,80020,42042051,8.0,0.726,C,2020-01-07 12:57:38.203,95089998,39080,N,1160,,2020-01-07 01:51:00,1984.0,30.0,N,28,11051.0,24.48,0.0,5.5,34.307676994515624
556776,51020,542051,4.5,0.835,B,2020-01-07 13:19:40.677,88126998,911051,N,887,,2020-01-07 00:37:00,986.0,25.0,N,28,4051.0,0.0,0.0,5.0,
556777,79020,9433051,7.0,0.821,C,2020-01-07 13:25:46.053,8495051,95079,N,1316,,2020-01-07 00:29:00,1540.0,25.0,N,28,10051.0,25.88,0.0,4.5,34.94086855066001
556778,79120,5749051,8.0,0.743,C,2020-01-07 13:39:32.113,10581051,28060,N,1504,,2020-01-07 01:24:00,1944.0,30.0,N,28,17051.0,27.38,0.0,4.5,36.86682118311998
556779,51120,10420051,4.0,0.731,B,2020-01-07 13:39:46.370,2065051,419051,N,792,,2020-01-07 01:05:00,1040.0,30.0,E,28,14051.0,25.7,0.0,5.0,35.05317555945318
556780,51020,542051,7.0,0.835,B,2020-01-07 13:41:17.133,97958998,49079,N,1379,,2020-01-07 00:14:00,1533.0,25.0,N,28,4051.0,0.0,0.0,5.0,
556782,79120,46173051,8.0,0.792,C,2020-01-07 13:59:45.983,87080051,49080,N,1552,,2020-01-07 00:18:00,1880.0,25.0,E,28,17051.0,0.0,0.0,5.5,
