CodigoAglomerante,Ano,Mes,ParametroX,ParametroY,DataAlteracao
18051,2011,8,2.686,-0.3836,2011-08-31 09:23:25.59
4051,2011,9,1.6742,-0.1192,2011-09-02 10:58:00.903
11051,2011,8,2.1125,-0.2215,2011-09-02 11:02:21.013
11051,2011,9,-0.2215,2.1125,2011-09-02 11:02:21.06
13051,2011,8,2.1578,-0.2194,2011-09-05 15:11:24.28
13051,2011,9,2.1578,-0.2194,2011-09-05 15:11:24.357
13051,2011,8,2.1263,-0.2221,2011-09-05 15:26:35.483
13051,2011,9,2.1263,-0.2221,2011-09-05 15:26:35.5
3051,2011,8,2.3797,-0.2995,2011-09-09 16:46:12.25
13051,2010,12,2.6365,-0.3603,2011-01-20 09:39:40.78
13051,2011,1,2.6365,-0.3603,2011-01-20 09:39:40.797
13051,2010,12,2.8131,-0.4334,2011-01-20 09:52:10.17
13051,2011,1,2.8131,-0.4334,2011-01-20 09:52:10.183
13051,2010,12,2.4295,-0.3262,2011-01-20 10:57:51.54
13051,2011,1,2.4295,-0.3262,2011-01-20 10:57:51.553
14051,2010,12,1.9138,-0.1793,2011-01-26 17:36:30.94
14051,2011,1,1.9138,-0.1793,2011-01-26 17:36:30.953
11051,2011,2,1.9138,-0.1793,2011-01-28 13:19:38.393
16051,2011,2,2.8657,-0.3981,2011-03-25 14:24:37.227
16051,2011,3,2.8657,-0.3981,2011-03-25 14:24:37.243
18051,2011,2,2.4081,-0.3008,2011-04-01 17:57:09.22
18051,2011,3,2.4081,-0.3008,2011-04-01 17:57:09.233
18051,2011,4,2.4081,-0.3008,2011-04-01 17:57:09.25
13051,2011,3,2.2276,-0.2167,2011-04-28 15:01:50.287
21051,2011,5,2.1243,-0.2074,2011-05-02 11:00:43.097
3051,2011,3,2.4417,-0.2947,2011-05-09 13:47:09.357
8051,2011,3,2.4377,-0.3375,2011-05-09 14:12:21.263
3051,2011,4,2.226,-0.2487,2011-05-19 11:53:54.737
3051,2011,5,2.226,-0.2487,2011-05-19 11:53:54.767
4051,2011,4,1.9138,-0.1793,2011-05-31 16:54:57.19
4051,2011,5,1.9138,-0.1793,2011-05-31 16:54:57.203
17051,2011,6,1.93,-0.1793,2011-05-31 17:01:40.027
13051,2011,5,2.3746,-0.2728,2011-06-10 10:40:24.337
13051,2011,6,2.3746,-0.2728,2011-06-10 10:40:24.447
10051,2011,5,2.1226,-0.2093,2011-06-10 14:26:33.24
10051,2011,6,2.1226,-0.2093,2011-06-10 14:26:33.257
18051,2011,5,2.2666,-0.2725,2011-06-17 15:34:59.697
18051,2011,6,2.2666,-0.2725,2011-06-17 15:34:59.73
3051,2011,5,2.2187,-0.1947,2011-06-24 14:57:13.113
3051,2011,6,2.2187,-0.1947,2011-06-24 14:57:13.143
14051,2011,5,2.1125,-0.2215,2011-06-25 10:53:17.487
14051,2011,6,2.1125,-0.2215,2011-06-25 10:53:17.5
14051,2011,7,2.1125,-0.2215,2011-06-25 10:53:17.5
14051,2011,5,2.1125,-0.2215,2011-06-27 12:51:55.137
7051,2011,5,2.1911,-0.2411,2011-06-27 13:08:51.86
15051,2011,7,2.0637,-0.2002,2011-07-18 11:21:47.77
19051,2011,6,1.9138,-0.1793,2011-07-27 09:39:28.527
19051,2011,7,1.9138,-0.1793,2011-07-27 09:39:28.62
23051,2011,6,1.9138,-0.1793,2011-07-27 10:14:37.37
23051,2011,7,1.9138,-0.1793,2011-07-27 10:14:37.383
12051,2011,6,2.1439,-0.1725,2011-07-28 15:35:25.667
12051,2011,7,2.1439,-0.1725,2011-07-28 15:35:25.683
21051,2011,8,2.1243,-0.2074,2011-08-05 08:27:53.38
12051,2011,7,2.3049,-0.2488,2011-08-05 16:07:51.467
12051,2011,8,2.3049,-0.2488,2011-08-05 16:07:51.48
15051,2011,7,2.0637,-0.2002,2011-08-30 10:11:24.437
15051,2011,8,2.0637,-0.2002,2011-08-30 10:11:24.45
18051,2011,7,2.686,-0.3836,2011-08-31 09:19:26.45
17051,2011,8,2.1125,-0.2215,2011-09-02 11:06:46.857
17051,2011,9,2.1125,-0.2215,2011-09-02 11:06:46.857
14051,2011,9,2.1125,-0.2215,2011-09-02 11:12:39.263
13051,2011,8,2.3264,-0.2398,2011-09-05 15:31:45.153
13051,2011,9,2.3264,-0.2398,2011-09-05 15:31:45.187
14051,2011,8,1.9376,-0.1931,2011-09-06 15:07:14.357
14051,2011,9,1.9376,-0.1931,2011-09-06 15:07:14.373
12051,2011,8,1.973,-0.2072,2011-09-08 07:57:23.043
12051,2011,9,1.973,-0.2072,2011-09-08 07:57:23.077
3051,2011,9,2.3797,-0.2995,2011-09-09 16:46:12.28
13051,2011,8,2.1429,-0.2144,2011-09-16 09:26:35.687
13051,2011,9,2.1429,-0.2144,2011-09-16 09:26:35.717
12051,2011,8,1.9815,-0.2043,2011-09-16 10:18:19.293
12051,2011,9,1.9815,-0.2043,2011-09-16 10:18:19.34
3051,2011,8,2.3797,-0.2995,2011-09-21 09:06:54.997
3051,2011,9,2.3797,-0.2995,2011-09-21 09:06:55.043
13051,2011,8,2.1429,-0.2144,2011-09-21 09:15:21.873
11051,2011,8,2.1125,-0.2215,2011-09-30 12:41:16.857
17051,2011,8,2.1125,-0.2215,2011-09-30 12:42:42.5
14051,2011,9,1.8723,-0.1909,2011-09-30 13:11:40.2
14051,2011,10,1.8723,-0.1909,2011-09-30 13:11:40.2
23051,2011,9,1.9138,-0.1793,2011-09-30 13:45:14.03
11051,2011,9,2.1125,-0.2215,2011-09-30 13:55:10.34
11051,2011,10,2.1125,-0.2215,2011-09-30 13:55:10.357
12051,2011,8,2.1575,-0.2236,2011-10-03 14:33:51.513
12051,2011,9,2.1575,-0.2236,2011-10-03 14:33:51.543
12051,2011,10,2.1575,-0.2236,2011-10-03 14:33:51.56
3051,2011,9,2.423,-0.3293,2011-10-07 16:17:22.92
3051,2011,10,2.423,-0.3293,2011-10-07 16:17:22.95
4051,2011,9,1.6542,-0.1192,2011-10-07 16:22:26.89
3051,2011,9,2.403,-0.3293,2011-10-07 16:22:59.623
3051,2011,10,2.403,-0.3293,2011-10-07 16:22:59.653
3051,2011,9,2.3999,-0.3293,2011-10-07 16:25:05.297
3051,2011,10,2.3999,-0.3293,2011-10-07 16:25:05.31
15051,2011,9,1.8166,-0.1527,2011-10-07 16:48:33.623
15051,2011,10,1.8166,-0.1527,2011-10-07 16:48:33.64
15051,2011,9,1.7666,-0.1527,2011-10-07 16:51:08.25
15051,2011,10,1.7666,-0.1527,2011-10-07 16:51:08.263
15051,2011,9,1.7656,-0.1527,2011-10-07 16:53:30.467
15051,2011,10,1.7656,-0.1527,2011-10-07 16:53:30.483
15051,2011,9,1.7566,-0.1527,2011-10-07 16:56:02.437
15051,2011,10,1.7566,-0.1527,2011-10-07 16:56:02.45
12051,2011,9,2.1075,-0.2236,2011-10-07 17:07:27.81
12051,2010,12,2.36,-0.3074,2011-01-20 18:38:21.787
12051,2011,1,2.36,-0.3074,2011-01-20 18:38:21.8
11051,2010,12,1.9138,-0.1793,2011-01-26 17:24:21.967
11051,2011,1,1.9138,-0.1793,2011-01-26 17:24:21.983
14051,2010,12,1.9138,-0.1793,2011-01-26 17:24:55.857
14051,2011,1,1.9138,-0.1793,2011-01-26 17:24:55.87
15051,2010,12,2.6506,-0.3959,2011-01-26 17:50:18.88
15051,2011,1,2.6506,-0.3959,2011-01-26 17:50:18.88
3051,2010,12,2.6591,-0.3991,2011-01-27 11:59:40.493
3051,2011,1,2.6591,-0.3991,2011-01-27 11:59:40.51
3051,2010,12,2.503,-0.3145,2011-01-27 12:02:01.85
3051,2011,1,2.503,-0.3145,2011-01-27 12:02:01.863
16051,2011,2,2.8657,-0.3981,2011-01-28 13:23:49.993
8051,2011,2,2.4377,-0.3375,2011-03-25 14:22:48.013
8051,2011,3,2.4377,-0.3375,2011-03-25 14:22:48.03
4051,2011,4,1.9138,-0.1793,2011-03-25 16:10:35.963
3051,2011,2,2.2748,-0.2161,2011-03-31 10:04:19.703
3051,2011,3,2.2748,-0.2161,2011-03-31 10:04:19.72
3051,2011,4,2.2748,-0.2161,2011-03-31 10:04:19.733
3051,2011,2,2.2633,-0.2066,2011-03-31 10:20:21.123
3051,2011,3,2.2633,-0.2066,2011-03-31 10:20:21.14
3051,2011,4,2.2633,-0.2066,2011-03-31 10:20:21.153
13051,2011,3,2.4726,-0.247,2011-04-12 18:00:33.17
13051,2011,4,2.4726,-0.247,2011-04-12 18:00:33.2
3051,2011,3,2.4176,-0.2704,2011-04-12 18:14:41
3051,2011,4,2.4176,-0.2704,2011-04-12 18:14:41.033
15051,2011,3,1.9377,-0.1718,2011-04-26 12:04:51.387
8051,2011,3,2.4377,-0.3375,2011-05-09 14:19:08.477
12051,2011,4,2.2025,-0.2268,2011-05-10 08:56:03.497
12051,2011,5,2.2025,-0.2268,2011-05-10 08:56:03.51
3051,2011,4,2.1811,-0.1968,2011-05-25 10:01:32.743
3051,2011,5,2.1811,-0.1968,2011-05-25 10:01:32.777
3051,2011,4,2.1125,-0.1732,2011-05-25 10:07:38.13
3051,2011,5,2.1125,-0.1732,2011-05-25 10:07:38.13
8051,2011,4,2.2902,-0.2802,2011-05-25 10:45:19.257
8051,2011,5,2.2902,-0.2802,2011-05-25 10:45:19.257
14051,2011,4,1.5218,-0.0502,2011-05-27 16:00:56.1
12051,2011,4,2.0335,-0.161,2011-06-02 14:01:15.58
12051,2011,5,2.0335,-0.161,2011-06-02 14:01:15.597
12051,2011,6,2.0335,-0.161,2011-06-02 14:01:15.613
4051,2011,5,2.1217,-0.2274,2011-06-22 10:45:17.093
4051,2011,6,2.1217,-0.2274,2011-06-22 10:45:17.127
14051,2011,5,2.1217,-0.2274,2011-06-22 10:52:35.34
14051,2011,6,2.1217,-0.2274,2011-06-22 10:52:35.353
13051,2011,5,2.364,-0.2267,2011-06-22 14:04:37.11
13051,2011,6,2.364,-0.2267,2011-06-22 14:04:37.127
13051,2011,5,2.3005,-0.2148,2011-06-27 12:57:41.803
4051,2011,7,-1.6742,-0.1192,2011-07-01 18:54:30.127
7051,2011,6,2.1911,-0.2411,2011-07-08 09:20:45.567
7051,2011,7,2.1911,-0.2411,2011-07-08 09:20:45.597
18051,2011,6,2.5146,-0.3463,2011-07-22 16:33:30.69
18051,2011,7,2.5146,-0.3463,2011-07-22 16:33:30.72
18051,2011,6,2.686,-0.3836,2011-07-29 08:53:11.397
15051,2011,9,2.0637,-0.2002,2011-09-02 11:05:53.577
14051,2011,8,2.1199,-0.2577,2011-09-06 15:11:03.547
14051,2011,9,2.1199,-0.2577,2011-09-06 15:11:03.56
12051,2011,8,2.0007,-0.2041,2011-09-17 12:00:54.123
12051,2011,8,2.0516,-0.2123,2011-09-23 18:22:55.7
12051,2011,9,2.0516,-0.2123,2011-09-23 18:22:55.717
15051,2011,8,1.8166,-0.1527,2011-09-28 15:43:02.153
15051,2011,9,1.8166,-0.1527,2011-09-28 15:43:02.17
18051,2011,8,2.0178,-0.2181,2011-09-28 15:46:30.45
17051,2011,9,2.1125,-0.2215,2011-09-30 13:24:37.763
17051,2011,10,2.1125,-0.2215,2011-09-30 13:24:37.793
3051,2011,8,2.3797,-0.2995,2011-10-07 16:10:55.607
13051,2011,8,2.1029,-0.2144,2011-10-07 16:33:10.903
13051,2011,9,2.1029,-0.2144,2011-10-07 16:33:10.92
18051,2011,9,2.0078,-0.2181,2011-10-07 17:01:05.373
18051,2011,10,2.0078,-0.2181,2011-10-07 17:01:05.39
12051,2011,10,2.1075,-0.2236,2011-10-07 17:07:27.827
8051,2011,10,2.2636,-0.2849,2011-10-14 08:26:36.937
15051,2011,9,1.8196,-0.1431,2011-10-14 18:26:04.39
15051,2011,10,1.8196,-0.1431,2011-10-14 18:26:04.437
15051,2011,9,1.7766,-0.1527,2011-10-14 18:28:57.903
15051,2011,10,1.7766,-0.1527,2011-10-14 18:28:57.92
18051,2011,9,2.0278,-0.2181,2011-10-14 18:39:38.14
18051,2011,10,2.0278,-0.2181,2011-10-14 18:39:38.153
12051,2011,9,2.1175,-0.2236,2011-10-14 18:56:36.513
12051,2011,9,2.1385,-0.2236,2011-10-14 19:10:44.513
12051,2011,10,2.1385,-0.2236,2011-10-14 19:10:44.53
12051,2011,9,2.1495,-0.2236,2011-10-14 19:12:46.17
12051,2011,10,2.1495,-0.2236,2011-10-14 19:12:46.187
8051,2011,9,2.2836,-0.2849,2011-10-14 19:22:14.467
8051,2011,10,2.2836,-0.2849,2011-10-14 19:22:14.497
4051,2011,9,1.6742,-0.1192,2011-10-17 08:09:55.013
4051,2011,10,1.6742,-0.1192,2011-10-17 08:09:55.06
4051,2011,9,1.6542,-0.1192,2011-10-17 08:11:43.06
4051,2011,10,1.6542,-0.1192,2011-10-17 08:11:43.093
8051,2011,9,2.2836,-0.2849,2011-10-17 08:12:34.89
8051,2011,10,2.2836,-0.2849,2011-10-17 08:12:34.903
13051,2011,9,2.1229,-0.2144,2011-10-17 08:14:06.437
13051,2011,10,2.1229,-0.2144,2011-10-17 08:14:06.467
12051,2010,12,2.4295,-0.3262,2011-01-20 19:00:25.413
12051,2011,1,2.4295,-0.3262,2011-01-20 19:00:25.43
3051,2010,12,2.6591,-0.3991,2011-01-26 17:04:13.46
3051,2010,12,2.6591,-0.3991,2011-01-26 17:06:04
4051,2010,12,1.9138,-0.1793,2011-01-26 17:14:30.9
4051,2011,1,1.9138,-0.1793,2011-01-26 17:14:30.917
7051,2010,12,1.5411,-0.0836,2011-01-26 17:16:18.8
7051,2011,1,1.5411,-0.0836,2011-01-26 17:16:18.817
3051,2011,2,2.503,-0.3145,2011-01-28 13:15:31.407
12051,2011,2,-0.3066,2.4184,2011-01-28 13:20:53.907
17051,2011,2,2.8977,-0.451,2011-01-28 13:29:36.087
18051,2011,1,1.93,-0.1793,2011-01-28 13:30:08.383
17051,2011,4,1.93,-0.1793,2011-03-25 16:21:57.257
12051,2011,2,2.5316,-0.3275,2011-03-31 11:05:36.92
12051,2011,3,2.5316,-0.3275,2011-03-31 11:05:36.937
12051,2011,4,2.5316,-0.3275,2011-03-31 11:05:36.953
12051,2011,2,2.2803,-0.2171,2011-03-31 11:10:17.08
12051,2011,3,2.2803,-0.2171,2011-03-31 11:10:17.093
12051,2011,4,2.2803,-0.2171,2011-03-31 11:10:17.093
12051,2011,2,2.814,-0.3342,2011-03-31 11:18:48.897
12051,2011,3,2.814,-0.3342,2011-03-31 11:18:48.913
12051,2011,4,2.814,-0.3342,2011-03-31 11:18:48.93
18051,2011,3,2.1852,-0.2419,2011-04-30 11:04:58.31
11051,2011,5,2.0825,-0.1841,2011-05-02 10:52:29.937
17051,2011,5,1.93,-0.1793,2011-05-02 10:56:10.66
14051,2011,4,1.5218,-0.0502,2011-05-27 16:00:07.443
11051,2011,6,2.0825,-0.1841,2011-05-31 16:59:14.263
14051,2011,4,1.5218,-0.0502,2011-05-31 16:59:55.153
14051,2011,5,1.5218,-0.0502,2011-05-31 16:59:55.167
8051,2011,4,2.5134,-0.3235,2011-06-03 15:18:39.237
8051,2011,5,2.5134,-0.3235,2011-06-03 15:18:39.283
8051,2011,6,2.5134,-0.3235,2011-06-03 15:18:39.283
13051,2011,4,2.1644,-0.2195,2011-06-03 16:21:28.437
13051,2011,5,2.1644,-0.2195,2011-06-03 16:21:28.453
13051,2011,6,2.1644,-0.2195,2011-06-03 16:21:28.467
13051,2011,4,2.0997,-0.2077,2011-06-03 16:29:02.197
13051,2011,5,2.0977,-0.2077,2011-06-03 16:29:02.213
13051,2011,6,2.0977,-0.2077,2011-06-03 16:29:02.23
13051,2011,4,2.1363,-0.2212,2011-06-03 16:32:49.537
13051,2011,5,2.1363,-0.2212,2011-06-03 16:32:49.553
13051,2011,6,2.1363,-0.2212,2011-06-03 16:32:49.57
3051,2011,5,2.0201,-0.1421,2011-06-17 13:29:13.42
3051,2011,6,2.0201,-0.1421,2011-06-17 13:29:13.45
3051,2011,5,2.0201,-0.1421,2011-06-22 14:01:53.253
3051,2011,6,2.0201,-0.1421,2011-06-22 14:01:53.287
8051,2011,5,2.5802,-0.3315,2011-06-22 14:16:48.853
8051,2011,6,2.5802,-0.3315,2011-06-22 14:16:48.867
8051,2011,5,2.9541,-0.4539,2011-06-24 15:40:30.173
8051,2011,6,2.9541,-0.4539,2011-06-24 15:40:30.19
19051,2011,7,1.9138,-0.1793,2011-06-25 10:54:17.407
21051,2011,7,2.1243,-0.2074,2011-06-25 10:54:46.017
13051,2011,6,2.3264,-0.2398,2011-07-15 16:58:40.313
13051,2011,7,2.3264,-0.2398,2011-07-15 16:58:40.347
18051,2011,6,2.5146,-0.1005,2011-07-22 16:37:32.373
18051,2011,7,2.5146,-0.1005,2011-07-22 16:37:32.39
18051,2011,6,2.476,-0.3292,2011-07-22 16:45:02.477
18051,2011,7,2.476,-0.3292,2011-07-22 16:45:02.49
18051,2011,6,2.7,-0.3738,2011-07-22 16:49:01.647
18051,2011,7,2.7,-0.3788,2011-07-22 16:49:01.66
13051,2011,6,2.3264,-0.2398,2011-07-28 15:36:01.9
13051,2011,7,2.3264,-0.2398,2011-07-28 15:36:01.917
3051,2011,6,2.3184,-0.2245,2011-07-28 15:50:06.923
3051,2011,7,2.3184,-0.2245,2011-07-28 15:50:06.953
12051,2011,7,2.2807,-0.2213,2011-08-26 14:11:05.607
12051,2011,8,2.2807,-0.2213,2011-08-26 14:11:05.623
15051,2011,7,2.0637,-0.2002,2011-08-31 10:02:35.31
15051,2011,8,2.0637,-0.2002,2011-08-31 10:02:35.327
14051,2011,8,2.1125,-0.2215,2011-09-02 11:05:15.077
12051,2011,8,1.8117,-0.1599,2011-09-06 17:18:58.733
12051,2011,9,1.8117,-0.1599,2011-09-06 17:18:58.75
12051,2011,8,1.9389,-0.1995,2011-09-06 17:30:09.297
12051,2011,9,1.9389,-0.1995,2011-09-06 17:30:09.31
15051,2011,8,1.8166,-0.1527,2011-09-16 09:54:03.7
15051,2011,9,1.8166,-0.1527,2011-09-16 09:54:03.717
12051,2011,8,2.0611,-0.2162,2011-09-23 18:18:08.467
12051,2011,9,2.0611,-0.2162,2011-09-23 18:18:08.483
12051,2011,10,2.0516,-0.2123,2011-09-30 13:53:27
25051,2011,10,2.2577,-0.225,2011-09-30 13:58:27.48
8051,2011,9,2.2636,-0.2849,2011-10-17 08:11:07.67
8051,2011,10,2.2636,-0.2849,2011-10-17 08:11:07.7
12051,2011,9,2.1995,-0.2236,2011-10-17 10:18:30.81
12051,2011,10,2.1995,-0.2236,2011-10-17 10:18:30.937
3051,2011,9,2.4429,-0.3214,2011-10-21 16:22:25.95
3051,2011,10,2.4429,-0.3214,2011-10-21 16:22:25.983
3051,2011,9,2.5095,-0.3329,2011-10-21 16:39:17.247
3051,2011,10,2.5095,-0.3329,2011-10-21 16:39:17.28
4051,2011,10,1.6542,-0.1192,2011-11-08 15:37:59.217
4051,2011,11,1.6542,-0.1192,2011-11-08 15:37:59.233
14051,2011,10,1.8223,-0.1909,2011-11-23 10:52:59.187
14051,2011,11,1.8223,-0.1909,2011-11-23 10:52:59.217
3051,2011,10,2.5095,-0.3329,2011-11-28 15:07:50.717
3051,2011,11,2.5095,-0.3329,2011-11-28 15:07:50.73
12051,2010,12,2.4853,-0.3388,2011-01-21 08:36:44.827
12051,2011,1,2.4853,-0.3388,2011-01-21 08:36:44.843
8051,2011,2,2.7453,-0.4088,2011-01-28 13:17:56.307
17051,2011,1,1.93,-0.1793,2011-01-28 13:32:08.923
17051,2011,2,1.93,-0.1793,2011-01-28 13:32:08.94
21051,2011,4,2.1243,-0.2074,2011-03-25 16:23:47.033
15051,2011,2,1.9673,-0.1772,2011-03-25 18:14:35.12
15051,2011,3,1.9673,-0.1772,2011-03-25 18:14:35.137
3051,2011,2,2.2521,-0.1968,2011-03-31 11:29:31.253
3051,2011,3,2.2521,-0.1968,2011-03-31 11:29:31.283
3051,2011,4,2.2521,-0.1968,2011-03-31 11:29:31.283
3051,2011,2,2.3423,-0.2108,2011-03-31 11:31:49.48
3051,2011,3,2.3423,-0.2108,2011-03-31 11:31:49.497
3051,2011,4,2.3423,-0.2108,2011-03-31 11:31:49.513
3051,2011,3,2.3954,-0.2544,2011-04-11 08:49:19.623
3051,2011,4,2.3954,-0.2544,2011-04-11 08:49:19.64
8051,2011,5,2.4377,-0.3375,2011-05-02 10:49:29.197
8051,2011,3,2.4377,-0.3375,2011-05-09 14:21:51.64
8051,2011,3,2.4377,-0.3375,2011-05-10 11:51:12.97
23051,2011,4,1.9138,-0.1793,2011-05-11 11:23:07.293
23051,2011,5,1.9138,-0.1793,2011-05-11 11:23:07.31
3051,2011,4,2.3076,-0.2503,2011-05-19 11:52:30.66
3051,2011,5,2.3076,-0.2503,2011-05-19 11:52:30.673
12051,2011,4,2.2025,-0.2268,2011-05-23 17:28:40.527
12051,2011,5,2.2025,-0.2268,2011-05-23 17:28:40.543
3051,2011,4,2.226,-0.2487,2011-05-25 10:10:13.957
3051,2011,5,2.226,-0.2487,2011-05-25 10:10:13.97
3051,2011,4,2.4569,-0.2995,2011-05-27 14:31:17.53
3051,2011,5,2.4569,-0.2995,2011-05-27 14:31:17.543
12051,2011,4,2.0709,-0.1787,2011-06-02 13:55:14.367
12051,2011,5,2.0709,-0.1787,2011-06-02 13:55:14.38
12051,2011,6,2.0709,-0.1787,2011-06-02 13:55:14.397
12051,2011,4,2.0723,-0.1812,2011-06-02 13:58:55.973
12051,2011,5,2.0723,-0.1812,2011-06-02 13:58:55.99
12051,2011,6,2.0723,-0.1812,2011-06-02 13:58:56.003
7051,2011,5,2.1217,-0.2274,2011-06-22 10:55:01.273
7051,2011,6,2.1217,-0.2274,2011-06-22 10:55:01.29
12051,2011,5,2.0841,-0.1532,2011-06-25 10:51:08.613
12051,2011,6,2.0841,-0.1532,2011-06-25 10:51:08.63
12051,2011,7,2.0841,-0.1532,2011-06-25 10:51:08.63
4051,2011,5,2.1125,-0.2215,2011-06-27 12:48:23.153
13051,2011,5,2.3005,-0.2148,2011-06-27 12:51:04.92
4051,2011,7,1.6742,-0.1192,2011-07-01 18:56:47.343
3051,2011,6,2.1359,-0.1913,2011-07-19 16:36:37.743
3051,2011,7,2.1359,-0.1913,2011-07-19 16:36:37.757
18051,2011,6,2.6604,-0.3705,2011-07-22 16:51:07.55
18051,2011,7,2.6604,-0.3705,2011-07-22 16:51:07.563
3051,2011,6,2.3184,-0.2245,2011-07-22 19:00:30.293
3051,2011,7,2.3184,-0.2245,2011-07-22 19:00:30.31
15051,2011,7,2.0637,-0.2002,2011-08-30 10:06:06.28
15051,2011,8,2.0637,-0.2002,2011-08-30 10:06:06.327
15051,2011,7,2.0637,-0.2002,2011-08-31 09:07:26.047
15051,2011,8,2.0637,-0.2002,2011-08-31 09:07:26.09
12051,2011,9,2.2807,-0.2213,2011-09-02 11:03:31.483
3051,2011,8,2.3772,-0.2786,2011-09-05 14:44:22.797
3051,2011,9,2.3772,-0.2786,2011-09-05 14:44:22.827
15051,2011,8,2.2363,-0.2697,2011-09-06 14:12:45.967
15051,2011,9,2.2363,-0.2697,2011-09-06 14:12:45.98
25051,2011,9,2.2577,-0.225,2011-09-23 18:34:37.263
14051,2011,8,1.8723,-0.1909,2011-09-30 12:42:14.653
23051,2011,8,1.9138,-0.1793,2011-09-30 12:44:30.373
15051,2011,8,1.8166,-0.1527,2011-09-30 13:57:25.92
15051,2011,9,1.8166,-0.1527,2011-09-30 13:57:25.95
15051,2011,10,1.8166,-0.1527,2011-09-30 13:57:25.967
12051,2011,8,2.1375,-0.2236,2011-09-30 18:39:28.373
12051,2011,9,2.1375,-0.2236,2011-09-30 18:39:28.42
12051,2011,10,2.1375,-0.2236,2011-09-30 18:39:28.467
3051,2011,8,2.4783,-0.3423,2011-10-07 16:10:18.357
3051,2011,9,2.4783,-0.3423,2011-10-07 16:10:18.42
21051,2011,10,2.1243,-0.2074,2011-10-14 08:29:03.28
15051,2011,9,1.7566,-0.1527,2011-10-14 18:28:20.827
15051,2011,10,1.7566,-0.1527,2011-10-14 18:28:20.857
18051,2011,9,2.1278,-0.2181,2011-10-14 18:41:59.95
18051,2011,10,2.1278,-0.2181,2011-10-14 18:41:59.967
18051,2011,9,2.0378,-0.2181,2011-10-14 18:44:01.873
18051,2011,10,2.0378,-0.2181,2011-10-14 18:44:01.89
25051,2011,9,2.3699,-0.225,2011-10-21 17:08:48.247
25051,2011,10,2.3699,-0.225,2011-10-21 17:08:48.34
3051,2011,9,2.5115,-0.3329,2011-10-24 09:11:51.67
3051,2011,10,2.5115,-0.3329,2011-10-24 09:11:51.717
3051,2011,9,2.6115,-0.3329,2011-10-24 09:15:37.857
3051,2011,10,2.6115,-0.3329,2011-10-24 09:15:37.873
3051,2011,9,2.5095,-0.3329,2011-10-27 13:36:50.327
3051,2011,10,2.5095,-0.3329,2011-10-27 13:36:50.39
12051,2011,10,2.3093,-0.2211,2011-11-28 15:08:43.81
12051,2011,11,2.3093,-0.2211,2011-11-28 15:08:43.843
18051,2011,10,2.0978,-0.2181,2011-11-28 16:49:13.123
18051,2011,11,2.0978,-0.2181,2011-11-28 16:49:13.153
15051,2011,10,1.9796,-0.1527,2011-11-28 17:59:18.793
15051,2011,11,1.9796,-0.1527,2011-11-28 17:59:18.827
4051,2011,12,1.6542,-0.1192,2011-12-07 14:04:01.28
25051,2011,12,2.899,-0.3555,2011-12-07 14:12:17.543
8051,2011,1,3.0467,-0.4381,2011-02-02 15:42:34.963
8051,2011,2,3.0467,-0.4381,2011-02-02 15:42:34.98
8051,2011,1,2.9632,-0.4609,2011-02-02 15:45:18.197
8051,2011,2,2.9632,-0.4609,2011-02-02 15:45:18.21
8051,2011,1,2.7453,-0.4088,2011-02-02 15:46:43.4
13051,2011,1,2.6176,-0.3369,2011-02-04 13:57:57.57
13051,2011,2,2.6176,-0.3369,2011-02-04 13:57:57.633
13051,2011,1,2.8131,-0.4334,2011-02-04 13:59:29.537
13051,2011,1,2.3902,-0.2627,2011-02-04 14:08:08.963
13051,2011,2,2.3902,-0.2627,2011-02-04 14:08:08.997
13051,2011,1,2.3902,-0.2627,2011-02-04 14:15:35.993
13051,2011,1,2.4791,-0.2953,2011-02-04 14:20:41.4
13051,2011,2,2.4791,-0.2953,2011-02-04 14:20:41.4
13051,2011,1,2.7029,-0.3729,2011-02-04 14:45:19.763
13051,2011,2,2.7029,-0.3729,2011-02-04 14:45:19.763
13051,2011,1,2.7265,-0.3855,2011-02-04 14:55:10.46
13051,2011,2,2.7265,-0.3855,2011-02-04 14:55:10.473
13051,2011,1,2.6419,-0.3591,2011-02-04 14:59:19.7
13051,2011,2,2.6419,-0.3591,2011-02-04 14:59:19.73
15051,2011,1,2.8977,-0.451,2011-02-09 10:40:05.927
15051,2011,2,2.8977,-0.451,2011-02-09 10:40:05.943
15051,2011,1,2.8977,-0.451,2011-02-09 10:57:19.43
15051,2011,2,2.8977,-0.451,2011-02-09 10:57:19.43
15051,2011,1,2.3919,-0.2842,2011-02-09 11:03:44.49
15051,2011,2,2.3919,-0.2842,2011-02-09 11:03:44.503
15051,2011,1,2.3625,-0.2823,2011-02-09 17:14:13.63
15051,2011,2,2.3625,-0.2823,2011-02-09 17:14:13.63
15051,2011,1,2.2616,-0.2531,2011-02-09 17:16:57.903
15051,2011,2,2.2616,-0.2531,2011-02-09 17:16:57.903
15051,2011,1,2.2905,-0.2634,2011-02-09 17:21:49.217
15051,2011,2,2.2905,-0.2634,2011-02-09 17:21:49.217
15051,2011,1,2.5729,-0.344,2011-02-09 17:32:28.037
15051,2011,2,2.5729,-0.344,2011-02-09 17:32:28.053
15051,2011,1,2.4559,-0.31,2011-02-09 17:34:47.407
15051,2011,2,2.4559,-0.31,2011-02-09 17:34:47.42
