CodigoAglomerante,Idade,AbramsX,AbramsY,FCKFaixa1,DesvioFaixa1,DesvioTEFaixa1,FCKFaixa2,DesvioFaixa2,DesvioTEFaixa2,FCKFaixa3,DesvioFaixa3,DesvioTEFaixa3,FCKFaixa4,DesvioFaixa4,DesvioTEFaixa4,DesvioMaximo,DesvioTEMaximo,DataAlteracao
68051,28,-1.848,127.99,20,4,4.5,25,4,4.5,30,4,4.5,35,4.5,5,4.5,5,2018-12-26 14:07:14.467
43051,28,-2.097,155.04,20,7,8,25,7,8,30,7,8,35,7,8,7,8,2018-12-26 14:35:35.513
44051,28,-2.134,182.58,20,7,8,25,7,8,30,7,8,35,7,8,7,8,2018-12-26 14:37:34.193
62051,28,-1.848,127.99,20,3.5,4.5,25,3.5,4.5,30,3.5,4.5,35,4,5,4,5,2018-12-27 11:17:11.797
68051,28,-1.848,127.99,20,3.5,4,25,3.5,4,30,3.5,4,35,4,4.5,4,4.5,2018-12-27 11:30:35.957
85051,28,-2.066,153.546,20,3,3.5,25,3,3.5,30,3,3.5,35,3,3.5,3,3.5,2018-12-27 11:46:11.793
88051,28,-2.066,153.546,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2018-12-27 11:52:51.197
85051,28,-2.066,153.546,20,4,5,25,4,5,30,4,5,35,4,5,4,5,2018-12-27 12:47:50.903
85051,28,-2.066,153.546,20,3,4,25,3,4,30,3,4,35,3,4,3,4,2018-12-27 13:06:31.273
28051,28,-1.703,123.89,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2018-12-27 16:23:54.39
28051,28,-1.703,123.89,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2018-12-27 16:38:04.793
89051,28,-1.984,152.326,20,6,7,25,6,7,30,6,7,35,6.5,7.5,7,8,2019-01-02 10:33:54.893
79051,28,-2.017,148.8,20,6,7,25,6,7,30,6,7,35,7,8,7,8,2019-01-02 14:23:48.73
90051,28,-1.984,152.326,20,6,7,25,6,7,30,6,7,35,6.5,7.5,7,8,2019-01-02 14:45:46.343
54051,28,-1.3574,81.545,35,1,3,40,1,3,45,1,3,50,1,3,1,3,2019-01-02 14:58:25.797
91051,28,-1.99,165.585,20,9,9.5,25,9,9.5,30,9,9.5,35,9,9.5,9,9.5,2019-01-02 15:06:00.983
93051,28,-1.861,128.436,20,5.5,5.5,25,5.5,5.5,30,5.5,5.5,35,5.5,5.5,5.5,5.5,2019-01-02 15:10:44.363
103051,28,-1.841,130.62,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-01-02 15:28:17.48
103051,7,-1.785,110.08,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-01-02 15:29:26.22
76051,28,-1.596,108.96,20,5,7,25,5,7.5,30,5,7.5,35,5.5,7.5,5.5,7.5,2019-01-02 21:21:19.667
95051,28,-1.948,150.239,20,8,9,25,8,9,30,8,9,35,8.5,9.5,8.5,9.5,2019-01-02 21:23:12.737
44051,28,-2.134,182.58,20,7,8,25,7,8,30,7,8,35,7,8,7,8,2019-01-02 21:25:52.823
28051,28,-1.703,123.89,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-01-03 14:52:23.113
61051,28,-1.703,123.89,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-01-03 14:53:15.58
28051,7,-1.848,114.349,20,3.5,3.5,25,1.5,1.5,30,2,2,35,3,3,3,3,2019-01-04 06:53:04.84
95051,7,-2.089,146.269,20,5,5,25,3.5,3.5,30,6.5,6.5,35,7,7,7,7,2019-01-04 06:59:38.263
56051,28,-1.841,130.62,20,6,7,25,6,7,30,6,7,35,6,7,6,7,2019-01-04 12:04:35.113
61051,28,-1.703,123.89,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-01-04 17:14:00.343
61051,3,-1.865,108.499,20,5,6.5,25,5,6.5,30,3,4.5,35,6,7.5,6,7.5,2019-01-04 17:14:44.63
28051,28,-1.703,123.89,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-01-04 17:15:42.683
69051,7,-1.785,110.08,20,4.5,4.5,25,1,1,30,3,3,35,4.5,4.5,4.5,4.5,2019-01-08 16:38:07.81
44051,7,-1.785,110.08,20,4.5,4.5,25,1.5,1.5,30,3.5,3.5,35,3.5,3.5,4,4,2019-01-08 16:58:24.063
94051,28,-1.845,119.432,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2019-01-08 16:59:47.873
94051,28,-1.845,119.432,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2019-01-08 17:20:52.18
12051,28,-2.176,131.27,15,6.5,6.5,20,6.5,6.5,25,6.5,6.5,30,6.5,6.5,6.5,6.5,2019-01-20 13:59:13.963
93051,28,-1.861,128.436,20,6.5,6.5,25,6.5,6.5,30,6.5,6.5,35,6.5,6.5,6.5,6.5,2019-01-21 13:52:15.703
62051,28,-1.848,127.99,20,2.5,3.5,25,2.5,3.5,30,2.5,3.5,35,3,4,3,4,2019-01-22 09:07:14.233
79051,28,-2.017,148.8,20,5,6,25,5,6,30,5,6,35,6,7,6,7,2019-01-22 09:26:16.037
95051,3,-1.983,119.806,20,6,7.5,25,6.5,6.5,30,7,8.5,35,8,9.5,8,9.5,2019-01-22 13:36:26.713
95051,3,-1.983,119.806,20,6,7.5,25,6.5,8,30,7,8.5,35,8,9.5,8,9.5,2019-01-22 13:43:22.73
95051,3,-1.983,119.806,20,6,7.5,25,6.5,6.5,30,7,8.5,35,8,9.5,8,9.5,2019-01-22 13:45:39.53
95051,3,-1.983,119.806,20,6,7.5,25,6.5,8,30,7,8.5,35,8,9.5,8,9.5,2019-01-22 14:10:08.667
95051,3,-1.983,119.806,20,6,7.5,25,6.5,5,30,7,8.5,35,8,9.5,8,9.5,2019-01-22 14:13:06.21
95051,3,-1.983,119.806,20,6,7.5,25,6.5,6.5,30,7,8.5,35,8,9.5,8,9.5,2019-01-22 14:32:31.793
95051,3,-1.983,119.806,20,6,7.5,25,6.5,6,30,7,8.5,35,8,9.5,8,9.5,2019-01-22 14:34:02.563
95051,3,-1.983,119.806,20,6,6,25,6,6,30,6,6,35,7,7,7,7,2019-01-22 14:55:41.59
75051,28,-2.005,136.541,20,4,5,25,4,5,30,4,5,35,4,5,4,5,2019-01-29 14:46:42.927
29051,28,-1.837,120.088,20,3.5,4.5,25,3.5,4.5,30,3.5,4.5,35,3.5,4.5,3.5,4.5,2019-01-29 15:06:07.903
85051,28,-2.066,153.546,20,4.5,4.5,25,4.5,4.5,30,4.5,4.5,35,4.5,4.5,4.5,4.5,2019-01-29 16:36:13.423
88051,28,-2.066,153.546,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2019-01-29 17:08:46.67
94051,28,-1.845,119.432,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-01-29 17:33:23.903
104051,7,-2.083,150.013,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-02-01 10:22:04.023
104051,28,-1.99,165.585,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-02-01 10:22:04.11
104051,7,-2.083,150.013,20,6.5,6.5,25,6.5,6.5,30,6.5,6.5,35,7,7,7,7,2019-02-01 10:23:48.417
104051,28,-1.99,165.585,20,9,9.5,25,9,9.5,30,9,9.5,35,9,9.5,9,9.5,2019-02-01 10:23:49.797
60051,28,-1.837,120.088,20,3.5,4.5,25,3.5,4.5,30,3.5,4.5,35,3.5,4.5,3.5,4.5,2019-02-04 07:38:18.52
68051,28,-1.848,127.99,20,3.5,4,25,3.5,4,30,3.5,4,35,4,4.5,4,4.5,2019-02-04 10:07:10.29
29051,28,-1.837,120.088,20,2.5,3.5,25,2.5,3.5,30,2.5,3.5,35,2.5,3.5,2.5,3.5,2019-02-04 16:37:00.2
91051,3,-1.812,97.63,20,2.5,2.5,25,2.5,2.5,30,2.5,2.5,35,2.5,2.5,2.5,2.5,2019-02-05 13:59:12.003
29051,28,-1.837,120.088,20,2.5,3.5,25,2.5,3.5,30,2.5,3.5,35,2.5,3.5,2.5,3.5,2019-02-06 10:58:58.487
29051,28,-1.837,120.088,20,2.5,3.5,25,2.5,3.5,30,2.5,3.5,35,2.5,3.5,2.5,3.5,2019-02-06 11:38:51.54
28051,28,-1.703,123.89,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-02-06 11:40:02.25
28051,28,-1.703,123.89,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-02-06 14:07:14.853
60051,28,-1.837,120.088,20,3.5,4.5,25,3.5,4.5,30,3.5,4.5,35,3.5,4.5,3.5,4.5,2019-02-06 14:08:23.7
85051,28,-2.066,153.546,20,6.5,6.5,25,6.5,6.5,30,6.5,6.5,35,6.5,6.5,6.5,6.5,2019-02-06 14:37:42.617
88051,28,-2.066,153.546,20,8,8,25,8,8,30,8,8,35,8,8,8,8,2019-02-06 14:39:26.59
85051,28,-2.066,153.546,20,6.5,6.5,25,6.5,6.5,30,6.5,6.5,35,6.5,6.5,6.5,6.5,2019-02-06 16:01:26.81
88051,28,-2.066,153.546,20,8,8,25,8,8,30,8,8,35,8,8,8,8,2019-02-06 16:02:27.07
92051,7,-2.083,150.013,20,6.5,6.5,25,5,5,30,6.5,6.5,35,7,7,7,7,2019-02-12 10:05:53.313
92051,7,-2.083,150.013,20,6.5,6.5,25,5,5,30,6.5,6.5,35,8,8,7,7,2019-02-12 10:13:19.413
79051,7,-2.41,143.98,20,6,6,25,4.5,4.5,30,6,6,35,7,7,7,7,2019-02-12 10:44:54.043
95051,7,-2.089,146.269,20,5,5,25,5,5,30,6.5,6.5,35,7,7,7,7,2019-02-12 10:46:47.217
94051,28,-1.845,119.432,20,7,8,25,7,8,30,7,8,35,7,8,7,8,2019-02-13 11:14:32.543
10051,0,-1.3574,81.545,20,1.5,3.5,25,1.5,3.5,,,,,,,1.5,3.5,2019-02-13 16:14:44.807
10051,3,-1.8982,76.554,20,5.5,7.5,,,,,,,,,,4,6,2019-02-13 16:14:46.097
10051,7,-1.7938,91.745,20,4,6,25,4,6,30,4,6,35,4,6,4,6,2019-02-13 16:14:47.323
10051,28,-1.782,107.48,20,5,7,25,5,7,30,5,7,35,5,7,4.5,6.5,2019-02-13 16:14:48.723
10051,28,-1.782,107.48,20,9.9,9.9,25,9.9,9.9,30,9.9,9.9,35,9.9,9.9,9.9,9.9,2019-02-13 16:15:38.21
10051,28,-1.782,107.48,20,9.9,9.9,25,9.9,9.9,30,9.9,9.9,35,9.9,9.9,9.9,9.9,2019-02-13 16:16:19.233
41051,0,-1.782,107.48,20,3.2,5.2,25,4,6,30,3.7,5.7,35,4,6,4,6,2019-02-13 16:18:13.923
41051,28,-1.782,107.48,20,9.9,9.9,25,9.9,9.9,30,9.9,9.9,35,9.9,9.9,9.9,9.9,2019-02-13 16:18:16.037
17051,0,-1.3574,81.545,20,2,4,25,2,4,,,,,,,2,4,2019-02-13 16:20:41.317
17051,3,-1.8982,76.554,20,5.5,7.5,25,5.5,7.5,30,5.5,7.5,35,5.5,7.5,5.5,7.5,2019-02-13 16:20:43.597
17051,7,-1.7938,91.745,25,4,6,,,,,,,,,,4,6,2019-02-13 16:20:45.693
17051,28,-1.782,107.48,20,9.9,9.9,25,9.9,9.9,30,9.9,9.9,35,9.9,9.9,9.9,9.9,2019-02-13 16:20:47.317
17051,28,-1.782,107.48,20,9.9,9.9,25,9.9,9.9,30,9.9,9.9,35,9.9,9.9,9.9,9.9,2019-02-13 16:21:10.643
42051,0,-1.782,107.48,20,3.2,5.2,25,4,6,30,3.7,5.7,35,4,6,4,6,2019-02-13 16:21:31.917
42051,28,-1.782,107.48,20,5,7,25,5,7,30,5,7,35,5,7,5,7,2019-02-13 16:21:33.237
42051,28,-1.782,107.48,20,9.9,9.9,25,9.9,9.9,30,9.9,9.9,35,9.9,9.9,9.9,9.9,2019-02-13 16:22:27.76
96051,28,-1.665,127.817,20,7.5,7.5,25,7.5,7.5,30,7.5,7.5,35,7.5,7.5,8,8,2019-02-19 14:41:13.73
29051,28,-1.837,120.088,20,3.5,4.5,25,3.5,4.5,30,3.5,4.5,35,3.5,4.5,3.5,4.5,2019-02-19 15:31:56.08
28051,7,-1.848,114.349,20,2.5,2.5,25,2.5,2.5,30,2.5,2.5,35,2.5,2.5,3,2.5,2019-02-19 16:56:11.133
91051,7,-2.083,150.013,20,6.5,6.5,25,5.5,5.5,30,6.5,6.5,35,6.5,6.5,7,7,2019-02-19 17:17:41
91051,28,-1.99,165.585,20,9,9.5,25,9,9.5,30,9,9.5,35,9,9.5,9,9.5,2019-02-21 12:26:06.373
94051,28,-1.845,119.432,20,9,10,25,9,10,30,9,10,35,9,10,9,10,2019-02-22 21:17:59.16
94051,28,-1.845,119.432,20,8.5,9.5,25,8.5,9.5,30,8.5,9.5,35,8.5,9.5,8.5,9.5,2019-02-22 21:19:46.657
29051,28,-1.837,120.088,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,4.5,5.5,4.5,5.5,2019-02-22 22:04:44.983
60051,28,-1.837,120.088,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,4.5,5.5,4.5,5.5,2019-02-22 23:04:08.993
85051,28,-2.066,153.546,20,8.5,8.5,25,8.5,8.5,30,8.5,8.5,35,8.5,8.5,8.5,8.5,2019-02-23 10:16:11.243
88051,28,-2.066,153.546,20,10,9,25,10,9,30,10,9,35,10,9,10,9,2019-02-23 14:20:31.497
94051,28,-1.845,119.432,20,8.5,7.5,25,8.5,7.5,30,8.5,7.5,35,8.5,7.5,8.5,7.5,2019-02-25 11:28:54.58
88051,28,-2.066,153.546,20,9.9,9,25,9.9,9,30,9.9,9,35,9.9,9,9.9,9,2019-02-26 10:50:21.257
92051,28,-1.99,165.585,20,9.5,9.5,25,9.5,9.5,30,9.5,9.5,35,9.5,9.5,9.5,9.5,2019-02-26 19:20:23.167
92051,28,-1.99,165.585,20,9.5,9.5,25,9.5,9.5,30,9.5,9.5,35,9.5,9.5,9.5,9.5,2019-02-26 19:21:06.2
91051,28,-1.99,165.585,20,9.5,9.5,25,9.5,9.5,30,9.5,9.5,35,9.5,9.5,9.5,9.5,2019-02-26 19:21:10.45
96051,28,-1.665,127.817,20,7.5,7.5,25,7.5,7.5,30,7.5,7.5,35,7.5,7.5,8,8,2019-02-28 10:31:49.21
29051,28,-1.837,120.088,20,4.5,5.5,25,4.5,5.5,30,4.5,5.5,35,4.5,5.5,4.5,5.5,2019-02-28 12:25:29.823
28051,0,-1.574,115.616,20,6,7,25,6,7,30,6,7,35,6,7,6,7,2019-03-01 10:14:04.777
28051,3,-1.673,96.941,20,5.5,7,25,5.5,7,30,3,4.5,35,5.5,7,5,6.5,2019-03-01 10:33:39.21
28051,3,-1.673,96.941,20,5.5,7,25,5.5,7,30,3,4.5,35,5.5,7,5,6.5,2019-03-01 10:39:20.043
28051,3,-1.673,96.941,20,5.5,7,25,5.5,7,30,3.5,5,35,5.5,7,5,6.5,2019-03-01 10:42:28.413
28051,3,-1.673,96.941,20,5.5,7,25,5.5,7,30,4,5.5,35,5.5,7,5,6.5,2019-03-01 10:43:29.063
28051,3,-1.673,96.941,20,5.5,7,25,5.5,7,30,4,5.5,35,5.5,7,5,6.5,2019-03-01 10:46:33.26
96051,28,-1.665,127.817,20,7.5,7.5,25,7.5,7.5,30,7.5,7.5,35,7.5,7.5,8,8,2019-03-01 11:07:17.46
28051,7,-1.637,101.453,20,3.5,3.5,25,3,3,30,3,3,35,2.5,2.5,2.5,2.5,2019-03-01 11:15:53.293
28051,28,-1.574,115.616,20,5.5,6.5,25,5.5,6.5,30,5.5,6.5,35,5.5,6.5,5.5,6.5,2019-03-01 13:04:06.48
85051,28,-2.066,153.546,20,8.5,8.5,25,8.5,8.5,30,8.5,8.5,35,8.5,8.5,8.5,8.5,2019-03-01 16:18:28.73
88051,28,-2.066,153.546,20,9.9,9,25,9.9,9,30,9.9,9,35,9.9,9,9.9,9,2019-03-01 16:21:06.773
85051,28,-2.066,153.546,20,8.5,8.5,25,8.5,8.5,30,8.5,8.5,35,8.5,8.5,8.5,8.5,2019-03-01 16:21:49.61
94051,28,-1.845,119.432,20,8.5,7.5,25,8.5,7.5,30,8.5,7.5,35,8.5,7.5,8.5,7.5,2019-03-01 16:26:30.203
29051,28,-1.862,134.721,20,6.5,7.5,25,6.5,7.5,30,6.5,7.5,35,6.5,7.5,7,8,2019-03-01 17:45:45.127
61051,0,-1.574,115.62,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2019-03-01 17:59:39.913
61051,3,-1.673,96.941,20,5.5,7,25,5.5,7,30,4.5,6,35,5.5,7,5,6.5,2019-03-01 18:00:41.33
61051,3,-1.673,96.941,20,5.5,7,25,5.5,7,30,3,4.5,35,5.5,7,5,6.5,2019-03-01 18:01:39.577
61051,3,-1.673,96.941,20,5.5,7,25,5.5,7,30,3,4.5,35,5.5,7,5,6.5,2019-03-01 18:02:37.203
61051,7,-1.637,101.453,20,4.5,4.5,25,2.5,2.5,30,2.5,2.5,35,2.5,2.5,3,3,2019-03-01 18:08:40.237
61051,7,-1.637,101.453,20,4.5,4.5,25,2.5,2.5,30,2.5,2.5,35,3,3,3,3,2019-03-01 18:10:13.273
61051,7,-1.637,101.453,20,4.5,4.5,25,2.5,2.5,30,2.5,2.5,35,3,3,3,3,2019-03-01 18:11:05.107
61051,0,-1.574,115.616,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2019-03-01 18:16:09.823
61051,28,-1.574,115.616,20,5.5,6.5,25,5.5,6.5,30,5.5,6.5,35,5.5,6.5,5.5,6.5,2019-03-01 18:17:06.047
60051,0,-1.862,134.721,20,2,3,25,2,3,30,2,3,35,2,3,2,3,2019-03-01 18:19:00.327
60051,7,-1.637,101.453,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2019-03-01 18:23:05.157
60051,28,-1.862,134.721,20,6.5,7.5,25,6.5,7.5,30,6.5,7.5,35,7,8,7,8,2019-03-01 18:24:11.367
29051,0,-1.862,134.721,20,4,6,25,4,6,30,4,6,35,4,6,4,6,2019-03-06 12:55:57.607
86051,28,-1.796,116.927,20,3.5,4,25,3.5,4,30,3.5,4,35,3.5,4,3.5,4,2019-03-06 13:00:02.47
29051,7,-2.052,118.793,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-03-06 13:05:41.593
87051,28,-1.796,116.927,20,3.5,4,25,3.5,4,30,3.5,4,35,3.5,4,3.5,4,2019-03-06 13:19:35.983
60051,7,-2.052,118.793,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2019-03-06 13:23:14.763
93051,28,-1.772,124.567,20,7,7,25,7,7,30,7,7,35,7,7,7,7,2019-03-06 13:32:17.097
93051,7,-1.98,117.578,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-03-06 14:06:39.17
93051,0,-1.772,124.567,20,3,3,25,3,3,30,3,3,35,3,3,3,3,2019-03-06 14:07:27.16
93051,0,-1.772,124.567,20,3.5,3.5,25,3.5,3.5,30,3.5,3.5,35,3.5,3.5,3.5,3.5,2019-03-06 14:07:51.027
96051,0,-1.681,138.178,20,4.5,4.5,25,4.5,4.5,30,4.5,4.5,35,4.5,4.5,4.5,4.5,2019-03-06 14:47:24.577
96051,7,-1.8,119.018,20,3.5,3.5,25,2.5,2.5,30,4,4,35,4,4,4,4,2019-03-06 14:48:55.403
96051,28,-1.681,138.178,20,9,9,25,9,9,30,9,9,35,9,9,9,9,2019-03-06 14:54:26.903
85051,28,-2.205,173.77,20,9.5,9.5,25,9.5,9.5,30,9.5,9.5,35,9.5,9.5,9.5,9.5,2019-03-06 15:15:40.457
85051,0,-2.205,173.77,20,6.5,7.5,25,6.5,7.5,30,6.5,7.5,35,6.5,7.5,6.5,7.5,2019-03-06 15:17:00.66
85051,7,-2.333,150.962,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2019-03-06 15:17:42.177
12051,28,-2.176,131.27,15,6.5,6.5,20,6.5,6.5,25,6.5,6.5,30,6.5,6.5,6.5,6.5,2019-03-06 16:12:47.2
91051,28,-1.99,165.585,20,9.5,9.5,25,9.5,9.5,30,9.5,9.5,35,9.5,9.5,9.5,9.5,2019-03-07 11:47:40.197
85051,28,-2.205,173.77,20,9.5,9.5,25,9.5,9.5,30,9.5,9.5,35,9.5,9.5,9.5,9.5,2019-03-07 11:48:51.863
28051,28,-1.574,115.616,20,5.5,6.5,25,5.5,6.5,30,5.5,6.5,35,5.5,6.5,5.5,6.5,2019-03-07 15:16:50.74
75051,28,-2.005,136.541,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2019-03-08 07:13:33.297
61051,28,-1.574,115.616,20,5.5,6.5,25,5.5,6.5,30,5.5,6.5,35,5.5,6.5,5.5,6.5,2019-03-08 09:32:05.453
95051,28,-1.948,150.239,20,8,9,25,8,9,30,8,9,35,8.5,9.5,8.5,9.5,2019-03-12 08:57:48.093
29051,28,-1.862,134.721,20,6.5,7.5,25,6.5,7.5,30,6.5,7.5,35,6.5,7.5,7,8,2019-03-13 13:32:18.637
29051,28,-1.862,134.721,20,6.5,7.5,25,6.5,7.5,30,6.5,7.5,35,6.5,7.5,7,8,2019-03-15 10:42:29.76
7051,28,-1.752,124.15,20,8.5,9.5,25,8.5,9.5,30,8.5,9.5,35,8.5,9.5,8.5,9.5,2019-03-25 08:46:06.45
7051,3,-1.752,124.15,20,8.5,9.5,25,8.5,9.5,30,8.5,9.5,35,8.5,9.5,8.5,9.5,2019-03-25 08:46:06.623
7051,7,-1.752,124.15,20,8.5,9.5,25,8.5,9.5,30,8.5,9.5,35,8.5,9.5,8.5,9.5,2019-03-25 08:46:06.717
29051,7,-2.052,118.793,20,5,5,25,5.5,5.5,30,5,5,35,5,5,5,5,2019-03-25 17:05:55.32
29051,7,-2.052,118.793,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-03-25 17:06:12.56
28051,7,-1.637,101.453,20,3.5,3.5,25,3.5,3.5,30,3,3,35,2.5,2.5,2.5,2.5,2019-03-25 17:06:35.287
60051,28,-1.862,134.721,20,6.5,7.5,25,6.5,7.5,30,6.5,6.5,35,7,8,7,8,2019-03-25 17:19:06.8
60051,28,-1.862,134.721,20,6.5,7.5,25,6.5,7.5,30,6.5,7.5,35,7,8,7,8,2019-03-25 17:21:08.84
60051,28,-1.862,134.721,20,6.5,6.5,25,6.5,6.5,30,6.5,7.5,35,7,8,7,8,2019-03-25 17:24:24.907
91051,28,-1.99,165.585,20,9.5,9.5,25,9.5,8.5,30,9.5,8.5,35,9.5,9.5,9.5,9.5,2019-03-25 17:29:51.16
91051,28,-1.99,165.585,20,9.5,9.5,25,9.5,8.5,30,9.5,8.5,35,9.5,9.5,9.5,9.5,2019-03-25 17:30:43.357
91051,28,-1.99,165.585,20,9.5,9.5,25,9.5,8.5,30,9.5,8.5,35,9.5,9.5,9.5,9.5,2019-03-25 17:31:34.093
92051,7,-2.083,150.013,20,6.5,6.5,25,4.5,4.5,30,6.5,6.5,35,8,8,7,7,2019-03-25 17:51:24.843
11051,28,-1.752,124.15,15,8.5,9.5,20,8.5,8,25,8.5,8,30,9,10,9,10,2019-03-25 17:56:53.657
11051,28,-1.752,124.15,15,8.5,9.5,20,8.5,9.5,25,8.5,8,30,9,10,9,10,2019-03-25 17:57:40.99
11051,28,-1.752,124.15,15,8.5,9.5,20,8.5,8,25,8.5,9.5,30,9,8.5,9,10,2019-03-25 17:58:17.897
94051,28,-1.845,119.432,20,7.5,7.5,25,7.5,7.5,30,7.5,7.5,35,7.5,7.5,7.5,7.5,2019-03-25 21:42:59.39
11051,28,-1.752,124.15,15,6,9.5,20,6,8,25,6,9.5,30,7.5,8.5,6.5,10,2019-03-25 21:55:43.413
91051,28,-1.99,165.585,20,8.5,8.5,25,8.5,7.5,30,8.5,7.5,35,8.5,8.5,8.5,8.5,2019-03-25 21:58:37.34
92051,28,-1.99,165.585,20,8.5,8.5,25,8.5,8.5,30,8.5,8.5,35,8.5,8.5,8.5,8.5,2019-03-25 22:09:12.32
7051,28,-1.752,124.15,20,8.5,9.5,25,8.5,9.5,30,8.5,9.5,35,8.5,9.5,8.5,9.5,2019-03-25 22:21:20.517
91051,7,-2.083,150.013,20,6.5,6.5,25,5.5,5.5,30,6.5,6.5,35,6.5,6.5,6.5,7,2019-03-27 08:04:05.27
91051,28,-1.99,165.585,20,8.5,8.5,25,8.5,7.5,30,8.5,7.5,35,8.5,8.5,8.5,8.5,2019-03-29 13:28:39.587
88051,28,-2.066,153.546,20,9.9,9,25,9.9,9,30,9.9,9,35,9.9,9,9.9,9,2019-03-29 20:20:36.62
85051,28,-1.674,118.278,20,9.5,9.5,25,8.5,8.5,30,7.5,7.5,35,7,7,6,6,2019-04-01 16:42:02.837
85051,0,-1.674,118.278,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-01 16:43:31.12
85051,7,-1.829,110.455,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2019-04-01 16:43:32.59
91051,28,-2.062,149.223,20,5,5,25,5,4,30,5,4,35,5,5,5,5,2019-04-01 16:47:04.317
91051,28,-2.062,149.223,20,5,5,25,5,4,30,5,4,35,5,5,5,5,2019-04-01 16:50:12.03
91051,7,-2.14,138.912,20,4,4,25,4,4,30,4,4,35,4,4,4,4,2019-04-01 17:29:11.11
91051,7,-2.14,138.912,20,4,4,25,2.5,2.5,30,4,4,35,4,4,4,4,2019-04-01 17:30:18.567
91051,7,-2.14,138.912,20,4,4,25,2.5,2.5,30,4,4,35,4,4,4,4,2019-04-01 17:30:54.81
95051,7,-2.089,146.269,20,4.5,4.5,25,4.5,4.5,30,6,6,35,6.5,6.5,6.5,6.5,2019-04-01 17:41:09.387
91051,3,-2.256,131.327,20,3,3,25,3,3,30,3,3,35,4,4,4,4,2019-04-01 18:04:06.643
91051,0,-2.062,149.223,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-01 18:08:37.62
11051,28,-1.752,124.15,15,6,9.5,20,6,8,25,6,9.5,30,6,8.5,6,10,2019-04-01 21:38:53.62
88051,28,-1.674,118.278,20,9.9,9,25,9.5,8.5,30,9,8,35,8.5,7.5,7.5,6.5,2019-04-02 10:46:55.12
88051,7,-1.829,110.455,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 10:47:47.25
88051,28,-1.674,118.278,20,9.9,9,25,9.5,8.5,30,9,8,35,8.5,7.5,7.5,6.5,2019-04-02 10:47:50.233
88051,0,-1.674,118.278,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 10:48:50.153
92051,28,-2.062,149.223,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 10:51:40.877
94051,28,-2.015,144.436,20,9,9,25,9.5,9.5,30,9.9,9.9,35,9.9,9.9,9.9,9.9,2019-04-02 11:03:20.483
92051,7,-2.14,138.912,20,4.5,4.5,25,2.5,2.5,30,4,4,35,5,5,4,4,2019-04-02 11:52:35.32
94051,28,-2.015,144.436,20,9,9,25,9.5,9.5,30,9.9,9.9,35,9.9,9.9,9.9,9.9,2019-04-02 11:55:17.307
94051,7,-2.214,128.482,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 11:56:45.92
94051,0,-2.015,144.436,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 11:57:07.957
11051,3,-1.8982,76.554,20,4.7,6.7,,,,,,,,,,4.7,6.7,2019-04-02 12:06:34.037
11051,7,-1.7938,91.745,20,4,6,25,4,6,,,,,,,4,6,2019-04-02 12:06:35.76
11051,28,-1.972,134.402,15,4.5,8,20,4.5,6.5,25,4.5,8,30,4.5,7,4.5,8.5,2019-04-02 12:06:37.477
11051,7,-2.445,141.776,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2019-04-02 12:08:27.39
