CodigoCentroSaida;CodigoGrupoInsumo;CodigoInsumo;CodigoFornecedor;Ativo;DensidadeReal;DensidadeAparente;DataAlteracao
79020;B;1;200350;S;2.618;1.331;2011-09-30 07:38:46.747
79120;B;4;200350;N;2.688;1.376;2011-09-30 07:55:24.420
79120;B;3;200350;S;2.681;1.423;2011-09-30 07:56:55.530
79120;B;1;200350;N;2.618;1.331;2011-09-30 09:18:36.623
79120;B;1;200350;S;2.618;1.331;2011-09-30 09:26:50.937
51020;C;47;200350;S;3.150;1.350;2011-10-14 12:27:52.780
60020;E;9;200350;S;2.950;1.350;2011-10-21 11:56:30.217
79020;A;2;200350;S;2.591;1.121;2011-11-04 15:18:01.560
79020;A;14;200350;S;2.688;1.330;2011-11-04 15:18:39.717
60020;D;30;200350;S;1.190;1.190;2011-11-11 06:24:46.013
79120;D;30;200350;S;1.190;1.190;2011-11-11 06:25:21.827
79120;A;2;200350;S;2.591;1.121;2011-11-26 15:34:29.187
79120;B;4;200350;S;2.688;1.376;2011-11-26 15:36:01.030
79120;B;6;200350;S;2.741;1.470;2011-11-26 15:36:27.233
79020;E;10;200350;S;2.950;1.350;2011-12-03 07:11:59.107
51020;E;9;200350;S;2.950;1.350;2011-12-06 16:53:05.217
51020;E;9;200350;N;2.950;1.350;2011-12-06 16:55:11.390
79120;B;1;200350;N;2.618;1.331;2011-12-19 10:25:41.013
51020;E;9;200350;N;2.950;1.350;2011-12-20 07:31:12.840
80020;A;14;200350;S;2.688;1.330;2012-01-04 14:09:45.997
51340;F;2;200350;S;0.000;0.000;2012-01-07 22:49:39.950
51340;B;4;200350;S;2.688;1.376;2012-01-07 22:49:39.997
51340;B;6;200350;S;2.741;1.470;2012-01-07 22:49:40.043
51340;E;12;200350;S;2.200;1.350;2012-01-07 22:49:40.107
51020;B;3;200350;S;2.681;1.423;2012-01-07 22:49:40.200
51020;D;80;200350;S;0.920;0.920;2012-01-07 22:49:40.247
51020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:40.280
51020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:40.327
51020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:40.357
51020;E;9;200350;S;2.950;1.350;2012-01-07 22:49:40.390
51020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:40.437
51020;C;47;200350;S;3.150;1.350;2012-01-07 22:49:40.497
51120;B;3;200350;S;2.681;1.423;2012-01-07 22:49:40.530
51120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:40.623
51120;B;6;200350;S;2.740;1.470;2012-01-07 22:49:40.670
51120;E;9;200350;S;2.950;1.350;2012-01-07 22:49:40.700
51120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:40.730
51340;F;2;200350;S;0.000;0.000;2012-01-07 22:49:40.890
51340;B;4;200350;S;2.688;1.376;2012-01-07 22:49:40.937
51340;B;6;200350;S;2.741;1.470;2012-01-07 22:49:40.967
79020;B;3;200350;N;2.681;1.423;2011-07-15 09:59:27.187
79020;B;6;200350;N;2.741;1.470;2011-07-21 14:37:17.970
51120;E;9;200350;S;2.950;1.350;2011-08-01 14:35:48.193
79020;E;9;200350;N;2.950;1.350;2011-08-03 06:14:16.460
51120;E;9;200350;N;2.950;1.350;2011-08-05 10:07:22.210
79020;B;4;200350;N;2.688;1.376;2011-09-01 11:51:57.013
79120;B;1;200350;S;2.618;1.331;2011-09-01 12:04:26.123
79120;B;3;200350;S;2.681;1.423;2011-09-01 12:05:33.077
60020;C;16;200350;S;3.150;1.350;2011-09-02 16:10:39.140
60020;C;16;200350;N;3.150;1.350;2011-09-03 09:21:45.000
79120;B;4;200350;S;2.688;1.376;2011-09-28 09:15:40.217
79120;B;6;200350;S;2.741;1.470;2011-09-28 09:24:04.843
79120;B;1;200350;S;2.618;1.331;2011-09-30 07:56:45.437
79020;E;10;200350;N;2.950;1.350;2011-10-25 08:13:06.903
79020;B;3;200350;N;2.681;1.423;2011-11-09 12:45:27.093
79020;D;30;200350;S;1.190;1.190;2011-11-11 06:25:03.013
79020;E;10;200350;N;2.950;1.350;2011-12-02 07:10:00.967
51020;E;9;200350;S;2.950;1.350;2011-12-12 10:59:09.123
79020;B;4;200350;N;2.688;1.376;2011-12-16 13:58:24.873
51340;E;12;200350;S;2.200;1.350;2012-01-07 22:49:41.043
51020;B;3;200350;S;2.681;1.423;2012-01-07 22:49:41.153
51020;D;80;200350;S;0.920;0.920;2012-01-07 22:49:41.187
51020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:41.230
51020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:41.280
51020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:41.310
51020;E;9;200350;S;2.950;1.350;2012-01-07 22:49:41.357
51020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:41.390
51020;C;47;200350;S;3.150;1.350;2012-01-07 22:49:41.467
51120;B;3;200350;S;2.681;1.423;2012-01-07 22:49:41.513
51120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:41.607
51120;B;6;200350;S;2.740;1.470;2012-01-07 22:49:41.640
51120;E;9;200350;S;2.950;1.350;2012-01-07 22:49:41.687
51120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:41.730
51340;F;2;200350;S;0.000;0.000;2012-01-07 22:49:41.890
51340;B;4;200350;S;2.688;1.376;2012-01-07 22:49:41.920
51340;B;6;200350;S;2.741;1.470;2012-01-07 22:49:41.967
51340;E;12;200350;S;2.200;1.350;2012-01-07 22:49:42.030
51020;B;3;200350;S;2.681;1.423;2012-01-07 22:49:42.140
51020;D;80;200350;S;0.920;0.920;2012-01-07 22:49:42.170
51020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:42.217
51020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:42.247
51020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:42.293
51020;E;9;200350;S;2.950;1.350;2012-01-07 22:49:42.340
51020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:42.373
51020;C;47;200350;S;3.150;1.350;2012-01-07 22:49:42.437
51120;B;3;200350;S;2.681;1.423;2012-01-07 22:49:42.480
51120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:42.577
51120;B;6;200350;S;2.740;1.470;2012-01-07 22:49:42.623
51120;E;9;200350;S;2.950;1.350;2012-01-07 22:49:42.653
51120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:42.700
51340;F;2;200350;S;0.000;0.000;2012-01-07 22:49:42.857
51340;B;4;200350;S;2.688;1.376;2012-01-07 22:49:42.890
51340;B;6;200350;S;2.741;1.470;2012-01-07 22:49:42.937
51340;E;12;200350;S;2.200;1.350;2012-01-07 22:49:43.013
51020;B;3;200350;S;2.681;1.423;2012-01-07 22:49:43.107
51020;D;80;200350;S;0.920;0.920;2012-01-07 22:49:43.140
79120;B;1;200350;S;2.618;1.331;2011-09-07 18:45:18.090
79120;B;4;200350;N;2.688;1.376;2011-09-07 18:45:18.123
79120;B;6;200350;N;2.741;1.470;2011-09-07 18:45:18.170
79120;E;12;200350;S;2.200;1.350;2011-09-07 18:45:18.217
79020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:18.297
79020;F;9;200350;S;0.000;0.000;2011-09-07 18:45:18.357
79020;F;2;200350;S;0.000;0.000;2011-09-07 18:45:18.390
79020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:18.420
79020;B;4;200350;N;2.688;1.376;2011-09-07 18:45:18.467
79020;B;6;200350;N;2.741;1.470;2011-09-07 18:45:18.500
79020;E;9;200350;N;2.950;1.350;2011-09-07 18:45:18.530
79020;E;12;200350;S;2.200;1.350;2011-09-07 18:45:18.560
79120;B;3;200350;S;2.681;1.423;2011-09-07 18:45:18.640
79120;B;1;200350;S;2.618;1.331;2011-09-07 18:45:18.780
79120;B;4;200350;N;2.688;1.376;2011-09-07 18:45:18.810
79120;B;6;200350;N;2.741;1.470;2011-09-07 18:45:18.873
79120;E;12;200350;S;2.200;1.350;2011-09-07 18:45:18.937
79020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:19.030
79020;F;9;200350;S;0.000;0.000;2011-09-07 18:45:19.123
79020;F;2;200350;S;0.000;0.000;2011-09-07 18:45:19.170
79020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:19.200
79020;B;4;200350;N;2.688;1.376;2011-09-07 18:45:19.250
79020;B;6;200350;N;2.741;1.470;2011-09-07 18:45:19.310
79020;E;9;200350;N;2.950;1.350;2011-09-07 18:45:19.357
79020;E;12;200350;S;2.200;1.350;2011-09-07 18:45:19.437
79120;B;3;200350;S;2.681;1.423;2011-09-07 18:45:19.500
79120;B;1;200350;S;2.618;1.331;2011-09-07 18:45:19.607
79120;B;4;200350;N;2.688;1.376;2011-09-07 18:45:19.653
79120;B;6;200350;N;2.741;1.470;2011-09-07 18:45:19.700
79120;E;12;200350;S;2.200;1.350;2011-09-07 18:45:19.780
79020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:19.857
79020;F;9;200350;S;0.000;0.000;2011-09-07 18:45:19.920
79020;F;2;200350;S;0.000;0.000;2011-09-07 18:45:19.967
79020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:20.013
79020;B;4;200350;N;2.688;1.376;2011-09-07 18:45:20.060
79020;B;6;200350;N;2.741;1.470;2011-09-07 18:45:20.107
79020;E;9;200350;N;2.950;1.350;2011-09-07 18:45:20.153
79020;E;12;200350;S;2.200;1.350;2011-09-07 18:45:20.200
79120;B;3;200350;S;2.681;1.423;2011-09-07 18:45:20.280
79120;B;1;200350;S;2.618;1.331;2011-09-07 18:45:20.420
79120;B;4;200350;N;2.688;1.376;2011-09-07 18:45:20.467
79120;B;6;200350;N;2.741;1.470;2011-09-07 18:45:20.530
79120;E;12;200350;S;2.200;1.350;2011-09-07 18:45:20.607
79020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:20.700
79020;F;9;200350;S;0.000;0.000;2011-09-07 18:45:20.763
79020;F;2;200350;S;0.000;0.000;2011-09-07 18:45:20.810
79020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:20.857
79020;B;4;200350;N;2.688;1.376;2011-09-07 18:45:20.903
79020;B;6;200350;N;2.741;1.470;2011-09-07 18:45:20.950
79020;E;9;200350;N;2.950;1.350;2011-09-07 18:45:21.000
79020;E;12;200350;S;2.200;1.350;2011-09-07 18:45:21.047
79120;B;3;200350;S;2.681;1.423;2011-09-07 18:45:21.123
79120;B;1;200350;S;2.618;1.331;2011-09-07 18:45:21.250
79120;B;4;200350;N;2.688;1.376;2011-09-07 18:45:21.310
79120;B;6;200350;N;2.741;1.470;2011-09-07 18:45:21.357
79120;E;12;200350;S;2.200;1.350;2011-09-07 18:45:21.437
79020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:21.513
79020;F;9;200350;S;0.000;0.000;2011-09-07 18:45:21.577
79020;F;2;200350;S;0.000;0.000;2011-09-07 18:45:21.640
79020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:21.687
79020;B;4;200350;N;2.688;1.376;2011-09-07 18:45:21.750
79020;B;6;200350;N;2.741;1.470;2011-09-07 18:45:21.797
79020;E;9;200350;N;2.950;1.350;2011-09-07 18:45:21.840
79020;E;12;200350;S;2.200;1.350;2011-09-07 18:45:21.890
79120;B;3;200350;S;2.681;1.423;2011-09-07 18:45:21.950
79120;B;1;200350;S;2.618;1.331;2011-09-07 18:45:22.090
79120;B;4;200350;N;2.688;1.376;2011-09-07 18:45:22.140
79120;B;6;200350;N;2.741;1.470;2011-09-07 18:45:22.187
79120;E;12;200350;S;2.200;1.350;2011-09-07 18:45:22.250
80020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:22.340
80020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:22.420
80020;E;9;200350;S;2.950;1.350;2011-09-07 18:45:22.467
80020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:22.560
80020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:22.623
80020;E;9;200350;S;2.950;1.350;2011-09-07 18:45:22.687
80020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:22.763
80020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:22.810
80020;E;9;200350;S;2.950;1.350;2011-09-07 18:45:22.857
80020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:22.920
80020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:22.983
80020;E;9;200350;S;2.950;1.350;2011-09-07 18:45:23.030
80020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:23.090
80020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:23.153
80020;E;9;200350;S;2.950;1.350;2011-09-07 18:45:23.187
80020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:23.250
80020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:23.310
80020;E;9;200350;S;2.950;1.350;2011-09-07 18:45:23.340
80020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:23.403
80020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:23.467
80020;E;9;200350;S;2.950;1.350;2011-09-07 18:45:23.513
80020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:23.577
80020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:23.640
80020;E;9;200350;S;2.950;1.350;2011-09-07 18:45:23.670
80020;B;3;200350;S;2.681;1.423;2011-09-07 18:45:23.750
80020;B;1;200350;S;2.618;1.331;2011-09-07 18:45:23.810
80020;E;9;200350;S;2.950;1.350;2011-09-07 18:45:23.840
60020;E;9;200350;N;2.950;1.350;2011-10-21 11:40:34.357
80020;D;30;200350;S;1.190;1.190;2011-11-11 06:25:38.967
51120;D;30;200350;S;1.190;1.190;2011-11-17 16:30:52.310
51020;E;9;200350;N;2.950;1.350;2011-12-15 08:38:28.937
79120;B;4;200350;N;2.688;1.376;2011-12-16 13:59:00.403
51020;F;2;200350;S;0.000;0.000;2012-01-07 22:49:43.187
51020;B;4;200350;S;2.688;1.376;2012-01-07 22:49:43.230
51020;B;6;200350;S;2.741;1.470;2012-01-07 22:49:43.280
51020;E;9;200350;S;2.950;1.350;2012-01-07 22:49:43.310
51020;E;12;200350;S;2.200;1.350;2012-01-07 22:49:43.357
51020;C;47;200350;S;3.150;1.350;2012-01-07 22:49:43.420
51120;B;3;200350;S;2.681;1.423;2012-01-07 22:49:43.450
51120;B;4;200350;S;2.688;1.376;2012-01-07 22:49:43.577
51120;B;6;200350;S;2.740;1.470;2012-01-07 22:49:43.640
51120;E;9;200350;S;2.950;1.350;2012-01-07 22:49:43.670
51120;E;12;200350;S;2.200;1.350;2012-01-07 22:49:43.717
51340;F;2;200350;S;0.000;0.000;2012-01-07 22:49:43.873
51340;B;4;200350;S;2.688;1.376;2012-01-07 22:49:43.920
51020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:10.360
51020;B;1;200350;S;2.618;1.331;2010-12-07 21:24:10.393
51020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:10.423
51020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:10.457
51020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:10.487
51020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:10.520
51020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:10.550
51120;B;3;200350;S;2.681;1.423;2010-12-07 21:24:10.580
51120;D;10;200350;S;1.125;1.125;2010-12-07 21:24:10.610
51120;B;1;200350;S;2.618;1.331;2010-12-07 21:24:10.643
51120;B;4;200350;S;2.688;1.376;2010-12-07 21:24:10.660
51120;B;6;200350;S;2.740;1.470;2010-12-07 21:24:10.690
51120;E;9;200350;S;2.950;1.350;2010-12-07 21:24:10.720
51120;E;12;200350;S;2.200;1.350;2010-12-07 21:24:10.753
51120;C;13;200350;S;3.150;1.350;2010-12-07 21:24:10.783
51020;B;3;200350;S;2.681;1.423;2010-12-07 21:24:10.813
51020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:10.847
51020;B;1;200350;S;2.618;1.331;2010-12-07 21:24:10.877
51020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:10.910
51020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:10.940
51020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:10.970
51020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:11.003
51020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:11.033
51120;B;3;200350;S;2.681;1.423;2010-12-07 21:24:11.063
51120;D;10;200350;S;1.125;1.125;2010-12-07 21:24:11.097
51120;B;1;200350;S;2.618;1.331;2010-12-07 21:24:11.127
51120;B;4;200350;S;2.688;1.376;2010-12-07 21:24:11.160
51120;B;6;200350;S;2.740;1.470;2010-12-07 21:24:11.190
51120;E;9;200350;S;2.950;1.350;2010-12-07 21:24:11.207
51120;E;12;200350;S;2.200;1.350;2010-12-07 21:24:11.237
51120;C;13;200350;S;3.150;1.350;2010-12-07 21:24:11.270
51020;B;3;200350;S;2.681;1.423;2010-12-07 21:24:11.300
51020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:11.330
51020;B;1;200350;S;2.618;1.331;2010-12-07 21:24:11.360
51020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:11.393
51020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:11.423
51020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:11.457
51020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:11.487
51020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:11.520
51120;B;3;200350;S;2.681;1.423;2010-12-07 21:24:11.550
51120;D;10;200350;S;1.125;1.125;2010-12-07 21:24:11.563
51120;B;1;200350;S;2.618;1.331;2010-12-07 21:24:11.597
51120;B;4;200350;S;2.688;1.376;2010-12-07 21:24:11.627
51120;B;6;200350;S;2.740;1.470;2010-12-07 21:24:11.660
51120;E;9;200350;S;2.950;1.350;2010-12-07 21:24:11.690
51120;E;12;200350;S;2.200;1.350;2010-12-07 21:24:11.720
51120;C;13;200350;S;3.150;1.350;2010-12-07 21:24:11.753
51020;B;3;200350;S;2.681;1.423;2010-12-07 21:24:11.783
51020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:11.813
51020;B;1;200350;S;2.618;1.331;2010-12-07 21:24:11.847
51020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:11.877
51020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:11.910
51020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:11.940
51020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:11.987
51020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:12.020
51120;B;3;200350;S;2.681;1.423;2010-12-07 21:24:12.033
51120;D;10;200350;S;1.125;1.125;2010-12-07 21:24:12.080
51120;B;1;200350;S;2.618;1.331;2010-12-07 21:24:12.110
51120;B;4;200350;S;2.688;1.376;2010-12-07 21:24:12.143
51120;B;6;200350;S;2.740;1.470;2010-12-07 21:24:12.173
51120;E;9;200350;S;2.950;1.350;2010-12-07 21:24:12.207
51120;E;12;200350;S;2.200;1.350;2010-12-07 21:24:12.237
51120;C;13;200350;S;3.150;1.350;2010-12-07 21:24:12.270
51020;B;3;200350;S;2.681;1.423;2010-12-07 21:24:12.300
51020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:12.313
51020;B;1;200350;S;2.618;1.331;2010-12-07 21:24:12.347
51020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:12.377
51020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:12.410
51020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:12.440
51020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:12.470
51020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:12.503
51120;B;3;200350;S;2.681;1.423;2010-12-07 21:24:12.533
51120;D;10;200350;S;1.125;1.125;2010-12-07 21:24:12.563
51120;B;1;200350;S;2.618;1.331;2010-12-07 21:24:12.597
51120;B;4;200350;S;2.688;1.376;2010-12-07 21:24:12.627
51120;B;6;200350;S;2.740;1.470;2010-12-07 21:24:12.660
51120;E;9;200350;S;2.950;1.350;2010-12-07 21:24:12.673
51120;E;12;200350;S;2.200;1.350;2010-12-07 21:24:12.707
51120;C;13;200350;S;3.150;1.350;2010-12-07 21:24:12.737
51020;B;3;200350;S;2.681;1.423;2010-12-07 21:24:12.770
51020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:12.800
51020;B;1;200350;S;2.618;1.331;2010-12-07 21:24:12.830
51020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:12.860
51020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:12.893
51020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:12.923
51020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:12.953
51020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:12.987
51120;B;3;200350;S;2.681;1.423;2010-12-07 21:24:13.017
51120;D;10;200350;S;1.125;1.125;2010-12-07 21:24:13.050
51120;B;1;200350;S;2.618;1.331;2010-12-07 21:24:13.063
51120;B;4;200350;S;2.688;1.376;2010-12-07 21:24:13.097
51120;B;6;200350;S;2.740;1.470;2010-12-07 21:24:13.127
51120;E;9;200350;S;2.950;1.350;2010-12-07 21:24:13.157
51120;E;12;200350;S;2.200;1.350;2010-12-07 21:24:13.190
51120;C;13;200350;S;3.150;1.350;2010-12-07 21:24:13.220
60020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:13.347
60020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:13.393
60020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:13.423
60020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:13.453
60020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:13.500
60020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:13.533
60020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:13.563
60020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:13.597
60020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:13.627
60020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:13.657
60020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:13.690
60020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:13.720
60020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:13.750
60020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:13.767
60020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:13.800
60020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:13.830
60020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:13.860
60020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:13.893
60020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:13.923
60020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:13.953
60020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:13.987
60020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:14.017
60020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:14.050
60020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:14.080
60020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:14.110
60020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:14.143
60020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:14.173
60020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:14.203
60020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:14.237
60020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:14.267
60020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:14.300
60020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:14.330
60020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:14.360
60020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:14.393
60020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:14.423
60020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:14.440
60020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:14.487
60020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:14.500
60020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:14.533
60020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:14.563
60020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:14.597
60020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:14.627
60020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:14.657
60020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:14.690
60020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:14.720
60020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:14.750
60020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:14.783
60020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:14.813
60020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:14.847
60020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:14.860
60020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:14.893
60020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:14.923
60020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:14.953
60020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:14.987
60020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:15.017
60020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:15.050
60020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:15.080
60020;E;9;200350;S;2.950;1.350;2010-12-07 21:24:15.110
60020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:15.143
60020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:15.173
79020;B;3;200350;S;2.681;1.423;2010-12-07 21:24:15.407
79020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:15.453
79020;B;1;200350;N;2.618;1.331;2010-12-07 21:24:15.487
79020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:15.533
79020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:15.563
79020;E;9;200350;N;2.950;1.350;2010-12-07 21:24:15.597
79020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:15.627
79020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:15.783
79020;B;3;200350;S;2.681;1.423;2010-12-07 21:24:15.800
79020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:15.830
79020;B;1;200350;N;2.618;1.331;2010-12-07 21:24:15.860
79020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:15.893
79020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:15.923
79020;E;9;200350;N;2.950;1.350;2010-12-07 21:24:15.953
79020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:15.987
79020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:16.017
79020;B;3;200350;S;2.681;1.423;2010-12-07 21:24:16.050
79020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:16.080
79020;B;1;200350;N;2.618;1.331;2010-12-07 21:24:16.110
79020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:16.203
79020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:16.283
79020;E;9;200350;N;2.950;1.350;2010-12-07 21:24:16.313
79020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:16.347
79020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:16.377
79020;B;3;200350;S;2.681;1.423;2010-12-07 21:24:16.407
79020;D;10;200350;S;1.125;1.125;2010-12-07 21:24:16.440
79020;B;1;200350;N;2.618;1.331;2010-12-07 21:24:16.470
79020;B;4;200350;S;2.688;1.376;2010-12-07 21:24:16.500
79020;B;6;200350;S;2.741;1.470;2010-12-07 21:24:16.533
79020;E;9;200350;N;2.950;1.350;2010-12-07 21:24:16.563
79020;E;12;200350;S;2.200;1.350;2010-12-07 21:24:16.597
79020;C;13;200350;S;3.150;1.350;2010-12-07 21:24:16.627
