CodigoAglomerante;Ano;Mes;ParametroX;ParametroY;DataAlteracao
75051;2018;9;20.170;-0.2170;2018-10-24 11:09:29.257
75051;2018;10;20.170;-0.2170;2018-10-24 11:09:30.293
75051;2018;11;20.170;-0.2170;2018-10-24 11:09:31.217
72051;2018;9;27.274;-0.3700;2018-10-24 11:10:51.473
72051;2018;10;27.274;-0.3700;2018-10-24 11:10:51.940
72051;2018;11;27.274;-0.3700;2018-10-24 11:10:52.590
79051;2018;8;22.633;-0.2730;2018-10-24 17:40:59.690
79051;2018;9;20.630;-0.2270;2018-10-24 17:41:00.170
79051;2018;10;20.630;-0.2270;2018-10-24 17:41:00.630
79051;2018;11;20.630;-0.2270;2018-10-24 17:41:01.093
79051;2018;9;20.320;-0.2250;2018-10-24 17:48:30.603
79051;2018;10;20.320;-0.2250;2018-10-24 17:49:33.780
79051;2018;11;20.320;-0.2250;2018-10-24 17:49:34.417
88051;2018;9;25.280;-0.3500;2018-10-24 17:54:08.373
88051;2018;10;25.280;-0.3500;2018-10-24 17:54:37.943
88051;2018;9;25.480;-0.3700;2018-10-24 17:55:24.053
88051;2018;10;25.480;-0.3700;2018-10-24 17:55:24.507
88051;2018;11;25.280;-0.3500;2018-10-24 17:55:24.977
88051;2018;9;25.580;-0.3800;2018-10-24 17:56:16.267
88051;2018;10;25.580;-0.3800;2018-10-24 17:56:16.750
88051;2018;11;25.580;-0.3800;2018-10-24 17:56:17.213
60051;2018;9;27.614;-0.4290;2018-10-24 18:02:08.880
60051;2018;10;27.614;-0.4290;2018-10-24 18:03:13.657
60051;2018;11;27.614;-0.4290;2018-10-24 18:03:14.080
60051;2018;9;26.876;-0.4080;2018-10-24 18:04:41.313
60051;2018;10;26.876;-0.4080;2018-10-24 18:04:41.713
60051;2018;11;26.876;-0.4080;2018-10-24 18:04:42.220
61051;2018;9;18.098;-0.1740;2018-10-24 18:06:09.553
61051;2018;10;18.098;-0.1740;2018-10-24 18:06:09.977
61051;2018;11;18.098;-0.1740;2018-10-24 18:06:10.427
75051;2018;9;20.170;-0.2170;2018-10-24 18:13:26.250
75051;2018;9;20.070;-0.2070;2018-10-24 18:14:58.663
75051;2018;10;20.170;-0.2170;2018-10-24 18:14:59.077
75051;2018;11;20.170;-0.2170;2018-10-24 18:14:59.500
60051;2018;9;26.876;-0.4080;2018-10-26 14:36:13.217
60051;2018;9;26.776;-0.3980;2018-10-26 14:38:43.307
60051;2018;10;26.876;-0.4080;2018-10-26 14:50:33.830
60051;2018;9;26.876;-0.4080;2018-10-26 14:56:27.257
60051;2018;10;26.676;-0.3880;2018-10-26 14:56:28.050
60051;2018;9;26.576;-0.3780;2018-10-26 15:00:18.593
60051;2018;10;26.576;-0.3780;2018-10-26 15:00:19.227
60051;2018;9;26.776;-0.3880;2018-10-26 15:02:32.637
60051;2018;10;26.776;-0.3880;2018-10-26 15:02:33.147
29051;2018;9;27.614;-0.4290;2018-10-26 15:30:02.943
29051;2018;10;22.156;-0.2450;2018-10-26 15:30:03.550
29051;2018;11;22.156;-0.2450;2018-10-26 15:30:04.080
28051;2018;9;18.098;-0.1740;2018-10-26 15:30:54.587
28051;2018;10;18.098;-0.1740;2018-10-26 15:30:55.250
28051;2018;11;18.098;-0.1740;2018-10-26 15:30:56.103
96051;2018;10;18.839;-0.1967;2018-10-26 15:37:00.437
96051;2018;11;18.839;-0.1967;2018-10-26 15:37:01.010
93051;2018;10;27.660;-0.4270;2018-10-26 15:38:14.770
93051;2018;11;27.660;-0.4270;2018-10-26 15:38:15.247
24051;2018;9;18.619;-0.1780;2018-10-26 15:39:39.470
24051;2018;10;18.619;-0.1780;2018-10-26 15:39:40.070
24051;2018;11;18.619;-0.1780;2018-10-26 15:39:40.640
91051;2018;9;18.839;-0.1967;2018-10-26 15:47:16.073
91051;2018;10;18.839;-0.1967;2018-10-26 15:47:16.773
91051;2018;11;18.839;-0.1967;2018-10-26 15:47:17.347
85051;2018;9;23.510;-0.2860;2018-10-26 15:47:59.440
78051;2018;9;21.158;-0.2090;2018-10-26 15:49:06.900
78051;2018;10;21.158;-0.2090;2018-10-26 15:49:07.400
78051;2018;11;21.158;-0.2090;2018-10-26 15:49:07.610
62051;2018;9;27.660;-0.4270;2018-10-26 15:50:06.403
62051;2018;10;27.660;-0.4270;2018-10-26 15:50:07.037
62051;2018;11;27.660;-0.4270;2018-10-26 15:50:07.510
56051;2018;9;18.839;-0.1967;2018-10-26 15:51:10.580
56051;2018;10;18.839;-0.1967;2018-10-26 15:51:11.070
56051;2018;11;18.839;-0.1967;2018-10-26 15:51:11.540
92051;2018;9;18.839;-0.1967;2018-10-26 15:53:48.630
92051;2018;10;18.839;-0.1967;2018-10-26 15:53:49.093
92051;2018;11;18.839;-0.1967;2018-10-26 15:53:49.560
88051;2018;9;25.530;-0.3750;2018-10-26 15:54:16.030
84051;2018;9;21.158;-0.2090;2018-10-26 15:54:54.020
84051;2018;10;21.158;-0.2090;2018-10-26 15:54:54.490
84051;2018;11;21.158;-0.2090;2018-10-26 15:54:54.973
69051;2018;9;18.839;-0.1967;2018-10-26 15:55:41.967
69051;2018;10;18.839;-0.1967;2018-10-26 15:55:42.530
69051;2018;11;18.839;-0.1967;2018-10-26 15:55:43.043
68051;2018;9;25.280;-0.3500;2018-10-26 15:57:12.983
68051;2018;10;25.280;-0.3500;2018-10-26 15:57:13.530
68051;2018;11;25.280;-0.3500;2018-10-26 15:57:14.073
95051;2018;10;18.839;-0.1967;2018-10-26 15:58:44.493
95051;2018;11;18.839;-0.1967;2018-10-26 15:58:44.957
94051;2018;10;18.439;-0.1567;2018-10-26 15:59:31.010
94051;2018;11;18.439;-0.1567;2018-10-26 15:59:31.673
44051;2018;9;17.372;-0.1390;2018-10-26 16:00:47.803
44051;2018;11;17.372;-0.1390;2018-10-26 16:00:47.857
85051;2018;9;23.510;-0.2860;2018-10-26 16:22:14.917
85051;2018;10;23.510;-0.2860;2018-10-26 16:22:15.390
85051;2018;11;23.510;-0.2860;2018-10-26 16:22:15.897
28051;2018;9;18.098;-0.1740;2018-10-29 13:52:47.677
28051;2018;10;18.098;-0.1740;2018-10-29 13:52:48.160
28051;2018;11;18.098;-0.1740;2018-10-29 13:52:48.943
28051;2018;12;18.098;-0.1740;2018-10-29 13:53:36.310
61051;2018;9;18.198;-0.1840;2018-10-29 13:56:03.133
61051;2018;10;18.198;-0.1840;2018-10-29 13:56:03.777
61051;2018;11;18.198;-0.1840;2018-10-29 13:56:04.300
61051;2018;12;18.198;-0.1840;2018-10-29 13:56:04.340
78051;2018;12;21.158;-0.2090;2018-10-29 14:56:45.500
84051;2018;9;21.158;-0.2090;2018-10-29 15:06:26.707
84051;2018;10;21.158;-0.2090;2018-10-29 15:06:27.247
84051;2018;11;21.158;-0.2090;2018-10-29 15:06:27.747
84051;2018;12;21.158;-0.2090;2018-10-29 15:06:27.797
70051;2018;9;29.327;-0.4450;2018-10-29 16:27:21.620
70051;2018;10;29.327;-0.4450;2018-10-29 16:27:22.603
70051;2018;11;29.327;-0.4450;2018-10-29 16:27:23.477
70051;2018;12;29.327;-0.4450;2018-10-29 16:27:23.523
94051;2018;10;18.439;-0.1567;2018-10-30 14:53:12.700
94051;2018;11;18.439;-0.1567;2018-10-30 14:53:13.213
91051;2018;9;18.839;-0.1967;2018-10-31 14:10:31.013
91051;2018;10;18.839;-0.1967;2018-10-31 14:10:31.490
91051;2018;11;18.839;-0.1967;2018-10-31 14:10:31.963
91051;2018;12;18.839;-0.1967;2018-10-31 14:10:32.003
92051;2018;9;18.839;-0.1967;2018-10-31 14:12:14.717
92051;2018;10;18.839;-0.1967;2018-10-31 14:12:15.283
92051;2018;11;18.839;-0.1967;2018-10-31 14:12:15.807
92051;2018;12;18.839;-0.1967;2018-10-31 14:12:15.817
89051;2018;10;17.499;-0.1490;2018-10-31 15:45:42.020
89051;2018;11;17.499;-0.1490;2018-10-31 15:45:43.200
89051;2018;9;17.499;-0.1490;2018-10-31 15:45:44.370
89051;2018;12;17.499;-0.1490;2018-10-31 15:46:38.670
90051;2018;12;17.699;-0.1690;2018-10-31 15:48:13.800
86051;2018;10;22.056;-0.2350;2018-10-31 16:15:33.160
86051;2018;11;22.056;-0.2350;2018-10-31 16:15:34.190
86051;2018;12;22.056;-0.2350;2018-10-31 16:15:34.263
86051;2018;9;22.056;-0.2350;2018-10-31 16:16:49.540
87051;2018;9;23.510;-0.2860;2018-10-31 16:18:16.720
87051;2018;10;23.510;-0.2860;2018-10-31 16:18:17.227
87051;2018;11;23.510;-0.2860;2018-10-31 16:18:17.737
87051;2018;12;23.510;-0.2860;2018-10-31 16:18:17.750
77051;2018;9;20.961;-0.2060;2018-10-31 17:54:57.083
77051;2018;10;20.961;-0.2060;2018-10-31 17:54:57.577
77051;2018;11;20.961;-0.2060;2018-10-31 17:54:58.043
77051;2018;12;20.961;-0.2060;2018-10-31 17:54:58.087
75051;2018;9;19.970;-0.1970;2018-11-01 10:51:53.107
75051;2018;10;19.970;-0.1970;2018-11-01 10:51:53.800
75051;2018;11;19.970;-0.1970;2018-11-01 10:51:54.403
75051;2018;12;19.970;-0.1970;2018-11-01 10:51:54.453
29051;2018;12;22.156;-0.2450;2018-11-01 11:50:16.800
60051;2018;12;26.876;-0.4080;2018-11-01 12:05:21.350
28051;2018;9;18.098;-0.1740;2018-11-01 12:46:58.893
28051;2018;10;18.098;-0.1740;2018-11-01 12:46:59.380
28051;2018;11;18.098;-0.1740;2018-11-01 12:46:59.837
28051;2018;12;18.098;-0.1740;2018-11-01 12:47:00.570
61051;2018;9;18.198;-0.1840;2018-11-01 13:18:54.970
61051;2018;10;18.198;-0.1840;2018-11-01 13:18:55.450
61051;2018;11;18.198;-0.1840;2018-11-01 13:18:55.927
61051;2018;12;18.198;-0.1840;2018-11-01 13:18:56.397
81051;2018;9;20.915;-0.1630;2018-11-01 13:49:11.613
81051;2018;10;20.915;-0.1630;2018-11-01 13:49:12.147
81051;2018;11;20.915;-0.1630;2018-11-01 13:49:12.703
85051;2018;12;25.530;-0.3750;2018-11-01 16:05:33.813
88051;2018;12;25.530;-0.3750;2018-11-01 16:07:01.487
96051;2018;12;18.839;-0.1967;2018-11-01 16:10:37.217
93051;2018;12;27.660;-0.4270;2018-11-01 16:11:22.677
24051;2018;9;18.619;-0.1780;2018-11-01 16:17:31.033
24051;2018;10;18.619;-0.1780;2018-11-01 16:17:31.560
24051;2018;11;18.619;-0.1780;2018-11-01 16:17:32.163
24051;2018;12;18.619;-0.1780;2018-11-01 16:17:32.307
90051;2018;9;17.699;-0.1690;2018-11-01 16:29:32.680
90051;2018;10;17.699;-0.1690;2018-11-01 16:29:33.203
90051;2018;11;17.699;-0.1690;2018-11-01 16:29:33.693
90051;2018;12;17.699;-0.1690;2018-11-01 16:29:34.183
79051;2018;12;19.479;-0.2140;2018-11-01 16:36:22.830
70051;2018;9;29.327;-0.4450;2018-11-01 16:38:23.560
70051;2018;10;29.327;-0.4450;2018-11-01 16:38:24.123
70051;2018;11;29.327;-0.4450;2018-11-01 16:38:24.733
70051;2018;12;29.327;-0.4450;2018-11-01 16:38:25.477
44051;2018;12;17.372;-0.1390;2018-11-01 16:40:42.383
70051;2018;9;29.327;-0.4450;2018-11-05 08:04:35.507
70051;2018;10;29.327;-0.4450;2018-11-05 08:04:36.307
70051;2018;11;29.327;-0.4450;2018-11-05 08:04:37.050
70051;2018;12;29.327;-0.4450;2018-11-05 08:04:37.577
70051;2018;9;29.327;-0.4450;2018-11-05 08:07:22.423
70051;2018;10;29.327;-0.4450;2018-11-05 08:07:22.867
70051;2018;11;29.327;-0.4450;2018-11-05 08:07:23.283
70051;2018;12;29.327;-0.4450;2018-11-05 08:07:23.720
70051;2018;9;29.327;-0.4450;2018-11-05 08:22:47.647
70051;2018;10;29.327;-0.4450;2018-11-05 08:22:48.113
70051;2018;11;29.327;-0.4450;2018-11-05 08:22:48.570
70051;2018;12;29.327;-0.4450;2018-11-05 08:22:49.010
44051;2018;9;17.372;-0.1390;2018-11-05 08:23:56.833
44051;2018;10;17.372;-0.1390;2018-11-05 08:27:15.903
44051;2018;11;17.372;-0.1390;2018-11-05 08:27:16.377
44051;2018;12;17.372;-0.1390;2018-11-05 08:27:17.003
75051;2018;9;18.140;-0.1444;2018-11-05 09:14:58.187
75051;2018;10;18.140;-0.1444;2018-11-05 09:14:58.207
75051;2018;11;18.140;-0.1444;2018-11-05 09:14:58.210
28051;2018;9;14.443;-0.0783;2018-11-05 09:21:31.937
28051;2018;10;14.443;-0.0783;2018-11-05 09:21:31.960
28051;2018;11;14.443;-0.0783;2018-11-05 09:21:31.963
29051;2018;9;19.837;-0.1983;2018-11-05 09:24:39.903
29051;2018;10;19.837;-0.1983;2018-11-05 09:24:39.910
29051;2018;11;19.837;-0.1983;2018-11-05 09:24:39.913
77051;2018;9;20.961;-0.2060;2018-11-05 09:41:58.607
77051;2018;10;20.961;-0.2060;2018-11-05 09:41:59.473
77051;2018;11;20.961;-0.2060;2018-11-05 09:41:59.930
77051;2018;12;20.961;-0.2060;2018-11-05 09:42:00.437
24051;2018;9;18.619;-0.1780;2018-11-05 09:44:48.073
24051;2018;10;18.619;-0.1780;2018-11-05 09:44:49.090
24051;2018;11;18.619;-0.1780;2018-11-05 09:44:50.040
24051;2018;12;18.619;-0.1780;2018-11-05 09:44:51.090
75051;2018;9;18.140;-0.1444;2018-11-08 16:26:04.627
75051;2018;10;18.140;-0.1444;2018-11-08 16:26:05.280
75051;2018;9;18.340;-0.1644;2018-11-08 16:31:03.153
75051;2018;10;18.340;-0.1644;2018-11-08 16:31:03.890
75051;2018;11;18.140;-0.1444;2018-11-08 16:34:18.300
75051;2018;12;19.970;-0.1970;2018-11-08 16:34:19.287
28051;2018;9;14.443;-0.0783;2018-11-08 16:48:52.950
28051;2018;10;14.443;-0.0783;2018-11-08 16:48:53.720
28051;2018;10;16.461;-0.1374;2018-11-08 16:52:23.827
28051;2018;11;16.461;-0.1374;2018-11-08 16:52:23.827
60051;2018;10;20.339;-0.2093;2018-11-09 07:17:29.647
60051;2018;11;20.339;-0.2093;2018-11-09 07:17:29.657
61051;2018;9;18.198;-0.1840;2018-11-09 07:40:00.917
61051;2018;10;18.198;-0.1840;2018-11-09 07:40:01.537
61051;2018;11;18.198;-0.1840;2018-11-09 07:44:05.530
61051;2018;12;18.198;-0.1840;2018-11-09 07:44:06.010
94051;2018;10;25.530;-0.3750;2018-11-09 08:34:27.290
94051;2018;11;25.530;-0.3750;2018-11-09 08:41:04.253
94051;2018;10;25.730;-0.3950;2018-11-09 15:38:40.733
94051;2018;11;25.730;-0.3950;2018-11-09 15:38:41.437
94051;2018;12;25.730;-0.3950;2018-11-09 15:38:41.527
75051;2018;10;17.248;-0.1372;2018-11-14 15:08:14.377
75051;2018;11;17.248;-0.1372;2018-11-14 15:08:14.383
75051;2018;10;17.248;-0.1372;2018-11-14 15:38:38.700
75051;2018;11;17.248;-0.1372;2018-11-14 15:38:39.473
75051;2018;10;16.463;-0.1150;2018-11-14 15:41:46.793
75051;2018;11;16.463;-0.1150;2018-11-14 15:41:47.243
75051;2018;10;18.742;-0.1790;2018-11-14 15:45:01.963
75051;2018;11;18.742;-0.1790;2018-11-14 15:45:02.937
75051;2018;9;18.440;-0.1744;2018-11-14 15:51:10.613
75051;2018;12;18.440;-0.1744;2018-11-14 15:51:12.940
75051;2018;9;-18.864;-0.1820;2018-11-14 15:51:46.977
28051;2018;10;16.214;-0.1293;2018-11-14 16:26:31.800
28051;2018;11;16.214;-0.1293;2018-11-14 16:26:31.840
28051;2018;10;16.214;-0.1293;2018-11-14 16:35:35.083
28051;2018;11;16.214;-0.1293;2018-11-14 16:35:35.573
61051;2018;10;18.398;-0.2040;2018-11-14 16:38:11.043
61051;2018;11;18.398;-0.2040;2018-11-14 16:38:11.960
61051;2018;12;18.398;-0.2040;2018-11-14 16:38:12.883
60051;2018;10;20.339;-0.2093;2018-11-14 17:26:41.117
60051;2018;11;20.339;-0.2093;2018-11-14 17:26:41.580
60051;2018;10;19.837;-0.1983;2018-11-14 17:29:48.717
60051;2018;11;19.837;-0.1983;2018-11-14 17:29:49.167
96051;2018;10;18.839;-0.1967;2018-11-14 17:32:53.190
96051;2018;11;18.839;-0.1967;2018-11-14 17:32:53.670
96051;2018;12;18.839;-0.1967;2018-11-14 17:32:54.160
85051;2018;10;25.530;-0.3750;2018-11-14 17:39:41.583
85051;2018;11;25.530;-0.3750;2018-11-14 17:39:42.430
85051;2018;12;25.530;-0.3750;2018-11-14 17:39:43.200
88051;2018;10;25.530;-0.3750;2018-11-14 17:41:29.230
88051;2018;11;25.530;-0.3750;2018-11-14 17:41:29.687
88051;2018;12;25.530;-0.3750;2018-11-14 17:41:30.143
88051;2018;10;25.430;-0.3650;2018-11-14 17:43:21.757
88051;2018;11;25.430;-0.3650;2018-11-14 17:43:22.240
88051;2018;12;25.430;-0.3650;2018-11-14 17:43:22.797
94051;2018;10;17.190;-0.1403;2018-11-14 17:46:35.937
94051;2018;11;17.190;-0.1403;2018-11-14 17:46:35.940
29051;2018;9;19.837;-0.1983;2018-11-19 09:23:25.947
29051;2018;10;19.837;-0.1983;2018-11-19 09:23:26.510
60051;2018;9;26.876;-0.4080;2018-11-19 09:24:00.227
61051;2018;9;18.398;-0.2040;2018-11-19 09:29:57.257
61051;2018;10;18.098;-0.1740;2018-11-19 09:29:57.917
28051;2018;9;14.143;-0.0483;2018-11-19 09:31:13.680
28051;2018;10;18.098;-0.1740;2018-11-19 09:31:14.690
28051;2018;9;14.143;-0.0483;2018-11-19 09:34:55.860
28051;2018;10;18.098;-0.1740;2018-11-19 09:34:56.323
29051;2018;9;19.837;-0.1983;2018-11-19 09:36:28.377
29051;2018;10;19.837;-0.1983;2018-11-19 09:36:28.900
29051;2018;12;22.156;-0.2450;2018-11-19 09:36:29.460
61051;2018;9;18.398;-0.2040;2018-11-19 09:37:54.277
61051;2018;10;18.098;-0.1740;2018-11-19 09:37:55.210
60051;2018;9;26.876;-0.4080;2018-11-19 09:39:17.180
60051;2018;12;26.876;-0.4080;2018-11-19 09:39:17.617
29051;2018;9;19.837;-0.1983;2018-11-19 09:59:39.263
29051;2018;10;19.837;-0.1983;2018-11-19 09:59:39.860
28051;2018;9;18.098;-0.1740;2018-11-19 10:01:00.130
28051;2018;10;18.098;-0.1740;2018-11-19 10:01:00.653
61051;2018;9;18.098;-0.1740;2018-11-19 10:02:02.180
61051;2018;10;18.098;-0.1740;2018-11-19 10:02:02.780
60051;2018;9;19.737;-0.1883;2018-11-19 10:02:42.523
60051;2018;10;19.737;-0.1883;2018-11-19 10:02:43.290
77051;2018;9;18.140;-0.1444;2018-11-19 10:07:33.507
77051;2018;10;18.140;-0.1444;2018-11-19 10:07:33.957
24051;2018;9;18.919;-0.2080;2018-11-19 10:09:18.607
24051;2018;10;18.919;-0.2080;2018-11-19 10:09:19.750
24051;2018;9;18.919;-0.2080;2018-11-19 10:14:11.640
24051;2018;10;18.919;-0.2080;2018-11-19 10:14:12.260
77051;2018;9;18.140;-0.1444;2018-11-19 10:15:49.297
77051;2018;10;18.140;-0.1444;2018-11-19 10:15:50.357
29051;2018;9;19.837;-0.1983;2018-11-19 10:16:56.263
29051;2018;10;19.837;-0.1983;2018-11-19 10:16:56.867
28051;2018;9;18.098;-0.1740;2018-11-19 10:17:39.630
28051;2018;10;18.098;-0.1740;2018-11-19 10:17:40.087
61051;2018;9;18.098;-0.1740;2018-11-19 10:18:36.017
61051;2018;10;18.098;-0.1740;2018-11-19 10:18:36.537
60051;2018;9;19.737;-0.1883;2018-11-19 10:19:15.890
60051;2018;10;19.737;-0.1883;2018-11-19 10:19:16.417
94051;2018;10;17.190;-0.1403;2018-11-22 16:32:14.543
94051;2018;11;17.190;-0.1403;2018-11-22 16:32:15.090
94051;2018;12;25.730;-0.3950;2018-11-22 16:32:15.557
94051;2018;10;25.430;-0.3650;2018-11-22 16:45:06.420
94051;2018;11;25.430;-0.3650;2018-11-22 16:45:07.207
94051;2018;12;25.430;-0.3650;2018-11-22 16:45:08.097
94051;2018;10;20.609;-0.2470;2018-11-22 16:53:52.113
94051;2018;11;20.609;-0.2470;2018-11-22 16:53:52.657
94051;2018;12;20.609;-0.2470;2018-11-22 16:53:53.337
94051;2018;10;19.254;-0.1890;2018-11-22 17:02:19.823
94051;2018;11;19.254;-0.1890;2018-11-22 17:02:20.330
94051;2018;12;19.254;-0.1890;2018-11-22 17:02:20.853
94051;2018;10;18.357;-0.1530;2018-11-22 17:05:03.660
94051;2018;11;18.357;-0.1530;2018-11-22 17:05:04.133
94051;2018;12;18.357;-0.1530;2018-11-22 17:05:04.633
94051;2018;10;18.506;-0.1560;2018-11-22 17:06:59.903
94051;2018;11;18.506;-0.1560;2018-11-22 17:07:00.463
94051;2018;12;18.506;-0.1560;2018-11-22 17:07:01.007
29051;2018;10;19.837;-0.1983;2018-11-23 12:40:41.967
29051;2018;11;19.837;-0.1983;2018-11-23 12:40:42.470
29051;2018;12;19.837;-0.1983;2018-11-23 12:40:42.967
29051;2018;10;19.737;-0.1883;2018-11-23 12:41:40.933
29051;2018;11;19.737;-0.1883;2018-11-23 12:41:41.427
29051;2018;12;19.737;-0.1883;2018-11-23 12:41:41.933
61051;2018;9;18.098;-0.1740;2018-11-23 13:13:30.337
61051;2018;10;18.098;-0.1740;2018-11-23 13:13:30.790
61051;2018;11;18.098;-0.1740;2018-11-23 13:13:31.287
61051;2018;12;18.098;-0.1740;2018-11-23 13:13:31.773
96051;2018;10;18.739;-0.1867;2018-11-23 13:14:27.620
96051;2018;11;18.739;-0.1867;2018-11-23 13:14:28.127
96051;2018;12;18.739;-0.1867;2018-11-23 13:14:28.617
85051;2018;10;25.430;-0.3650;2018-11-23 13:16:03.467
85051;2018;11;25.430;-0.3650;2018-11-23 13:16:03.997
85051;2018;12;25.430;-0.3650;2018-11-23 13:16:04.550
88051;2018;10;25.380;-0.3600;2018-11-23 13:17:16.977
88051;2018;11;25.380;-0.3600;2018-11-23 13:17:17.570
88051;2018;12;25.380;-0.3600;2018-11-23 13:17:18.100
79051;2018;10;19.479;-0.2140;2018-11-23 13:19:49.737
79051;2018;11;19.479;-0.2140;2018-11-23 13:19:50.310
79051;2018;12;19.479;-0.2140;2018-11-23 13:19:50.860
86051;2018;10;22.056;-0.2350;2018-11-23 13:30:08.203
86051;2018;11;22.056;-0.2350;2018-11-23 13:30:09.100
86051;2018;12;22.056;-0.2350;2018-11-23 13:30:09.603
61051;2018;10;17.998;-0.1640;2018-11-23 13:31:08.370
61051;2018;11;17.998;-0.1640;2018-11-23 13:31:09.180
61051;2018;12;17.998;-0.1640;2018-11-23 13:31:09.633
96051;2018;10;18.639;-0.1767;2018-11-23 13:32:07.650
96051;2018;11;18.639;-0.1767;2018-11-23 13:32:08.160
96051;2018;12;18.639;-0.1767;2018-11-23 13:32:08.637
85051;2018;10;25.230;-0.3450;2018-11-23 13:33:13.977
85051;2018;11;25.230;-0.3450;2018-11-23 13:33:14.480
85051;2018;12;25.230;-0.3450;2018-11-23 13:33:14.977
88051;2018;10;25.480;-0.3700;2018-11-23 13:34:29.500
88051;2018;11;25.480;-0.3700;2018-11-23 13:34:29.967
88051;2018;12;25.480;-0.3700;2018-11-23 13:34:30.433
29051;2018;10;19.937;-0.2083;2018-11-23 13:37:36.993
29051;2018;11;19.937;-0.2083;2018-11-23 13:37:37.463
29051;2018;12;19.937;-0.2083;2018-11-23 13:37:37.940
29051;2018;10;20.237;-0.2383;2018-11-23 13:38:57.647
29051;2018;11;20.237;-0.2383;2018-11-23 13:38:58.090
29051;2018;12;20.237;-0.2383;2018-11-23 13:38:58.603
29051;2018;10;19.637;-0.1783;2018-11-23 13:40:16.910
29051;2018;11;19.637;-0.1783;2018-11-23 13:40:17.427
29051;2018;12;19.637;-0.1783;2018-11-23 13:40:17.900
61051;2018;10;17.798;-0.1440;2018-11-23 13:41:48.190
61051;2018;11;17.798;-0.1440;2018-11-23 13:41:49.203
61051;2018;12;17.798;-0.1440;2018-11-23 13:41:50.250
61051;2018;10;17.398;-0.1040;2018-11-23 13:43:08.233
61051;2018;11;17.398;-0.1040;2018-11-23 13:43:09.313
61051;2018;12;17.398;-0.1040;2018-11-23 13:43:10.313
61051;2018;9;17.998;-0.1640;2018-11-23 13:44:26.920
61051;2018;10;17.998;-0.1640;2018-11-23 13:44:27.397
61051;2018;11;17.998;-0.1640;2018-11-23 13:44:27.887
61051;2018;12;17.998;-0.1640;2018-11-23 13:44:28.367
28051;2018;10;18.098;-0.1740;2018-11-28 14:33:42.970
28051;2018;11;18.098;-0.1740;2018-11-28 14:33:43.470
28051;2018;12;18.098;-0.1740;2018-11-28 14:33:44.237
28051;2019;1;18.098;-0.1740;2018-11-28 14:33:44.283
61051;2018;10;17.699;-0.1690;2018-11-28 14:46:02.567
61051;2018;11;17.699;-0.1690;2018-11-28 14:46:03.700
61051;2018;12;17.699;-0.1690;2018-11-28 14:46:04.517
61051;2019;1;17.699;-0.1690;2018-11-28 14:46:04.563
60051;2018;10;19.737;-0.1883;2018-11-28 14:56:43.353
60051;2018;11;19.737;-0.1883;2018-11-28 14:56:43.830
60051;2018;12;19.737;-0.1883;2018-11-28 14:56:44.290
60051;2019;1;19.737;-0.1883;2018-11-28 14:56:44.303
29051;2018;10;19.537;-0.1683;2018-11-28 14:58:46.790
29051;2018;11;19.537;-0.1683;2018-11-28 14:58:47.373
29051;2018;12;19.537;-0.1683;2018-11-28 14:58:47.870
29051;2019;1;19.537;-0.1683;2018-11-28 14:58:47.880
28051;2018;10;18.098;-0.1740;2018-11-28 15:31:46.313
28051;2018;11;18.098;-0.1740;2018-11-28 15:31:46.860
28051;2018;12;18.098;-0.1740;2018-11-28 15:31:47.490
28051;2019;1;18.098;-0.1740;2018-11-28 15:31:48.023
61051;2018;10;17.699;-0.1690;2018-11-28 15:44:16.770
61051;2018;11;17.699;-0.1690;2018-11-28 15:44:17.340
61051;2018;12;17.699;-0.1690;2018-11-28 15:44:17.857
61051;2019;1;17.699;-0.1690;2018-11-28 15:44:18.517
75051;2019;1;18.864;-0.1820;2018-11-28 15:48:36.183
77051;2019;1;18.140;-0.1444;2018-11-28 15:56:10.673
24051;2019;1;18.919;-0.2080;2018-11-28 16:06:53.010
96051;2018;10;18.939;-0.2067;2018-11-28 16:41:46.250
96051;2018;11;18.939;-0.2067;2018-11-28 16:41:46.747
96051;2018;12;18.939;-0.2067;2018-11-28 16:41:47.237
96051;2019;1;18.939;-0.2067;2018-11-28 16:41:47.300
93051;2018;10;27.660;-0.4270;2018-11-28 17:19:38.787
93051;2018;11;27.660;-0.4270;2018-11-28 17:19:39.817
93051;2018;12;27.660;-0.4270;2018-11-28 17:19:40.830
93051;2019;1;27.660;-0.4270;2018-11-28 17:19:40.937
85051;2018;10;25.630;-0.3850;2018-11-29 08:37:36.447
85051;2018;11;25.630;-0.3850;2018-11-29 08:37:37.423
85051;2018;12;25.630;-0.3850;2018-11-29 08:37:38.097
85051;2019;1;25.630;-0.3850;2018-11-29 08:37:38.187
91051;2018;10;18.839;-0.1967;2018-11-29 09:22:55.170
91051;2018;11;18.839;-0.1967;2018-11-29 09:22:55.743
91051;2018;12;18.839;-0.1967;2018-11-29 09:22:56.303
91051;2019;1;18.839;-0.1967;2018-11-29 09:22:56.363
78051;2019;1;21.158;-0.2090;2018-11-29 09:59:38.587
92051;2018;10;18.839;-0.1967;2018-11-29 10:02:37.873
92051;2018;11;18.839;-0.1967;2018-11-29 10:02:38.537
92051;2018;12;18.839;-0.1967;2018-11-29 10:02:39.133
92051;2019;1;18.839;-0.1967;2018-11-29 10:02:39.203
88051;2018;10;25.580;-0.3800;2018-11-29 10:04:34.443
